feature_a,timeframe_a,feature_b,timeframe_b,spearman_corr,abs_corr,semantic_overlap,recommended_action,notes
ma_alignment_score,MONTHLY,lower_wick_pct,DAILY,-0.20953891724079893,0.20953891724079893,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
distance_to_prior_26w_high_pct,WEEKLY,lower_wick_pct,DAILY,-0.20939068459641133,0.20939068459641133,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma12_vs_wma26_pct,WEEKLY,lower_wick_pct,DAILY,-0.20507528518268603,0.20507528518268603,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,post_breakout_min_low_vs_level_pct_26w,WEEKLY,-0.19843682589554268,0.19843682589554268,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/CONDITIONAL; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,recent_5d_max_gap_abs_pct,DAILY,-0.1880389257841172,0.1880389257841172,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/PRIMARY; correlation is evidence, not an automatic drop rule"
wma12_vs_wma26_pct,WEEKLY,atr_14_pct,DAILY,0.1855534709193246,0.1855534709193246,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/SECONDARY; correlation is evidence, not an automatic drop rule"
rolling_low_4w_change,WEEKLY,higher_daily_low_count_10d,DAILY,-0.18022385034969612,0.18022385034969612,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/HOLD; correlation is evidence, not an automatic drop rule"
wma12_vs_wma26_pct,WEEKLY,higher_daily_low_count_10d,DAILY,-0.17630801682328515,0.17630801682328515,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/HOLD; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,higher_weekly_low_count_13w,WEEKLY,0.1727889554008495,0.1727889554008495,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/PRIMARY; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,atr_14_pct,DAILY,-0.1692350332057055,0.1692350332057055,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/SECONDARY; correlation is evidence, not an automatic drop rule"
range_position_24m,MONTHLY,higher_daily_low_count_10d,DAILY,-0.15157140991254253,0.15157140991254253,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/HOLD; correlation is evidence, not an automatic drop rule"
post_breakout_min_low_vs_level_pct_26w,WEEKLY,higher_daily_low_count_10d,DAILY,-0.14953931415758084,0.14953931415758084,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=CONDITIONAL/HOLD; correlation is evidence, not an automatic drop rule"
range_position_24m,MONTHLY,recent_5d_max_gap_abs_pct,DAILY,-0.14896810506566605,0.14896810506566605,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/PRIMARY; correlation is evidence, not an automatic drop rule"
close_vs_ma24_pct,MONTHLY,recent_5d_max_gap_abs_pct,DAILY,-0.14446529080675422,0.14446529080675422,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DROP/PRIMARY; correlation is evidence, not an automatic drop rule"
close_vs_wma200_pct,WEEKLY,gap_from_prev_close_pct,DAILY,-0.1375778235646094,0.1375778235646094,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
close_vs_wma200_pct,WEEKLY,atr_14_pct,DAILY,0.12791991101223582,0.12791991101223582,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/SECONDARY; correlation is evidence, not an automatic drop rule"
close_vs_ma24_pct,MONTHLY,atr_14_pct,DAILY,-0.12401500938086304,0.12401500938086304,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DROP/SECONDARY; correlation is evidence, not an automatic drop rule"
wma12_vs_wma26_pct,WEEKLY,gap_from_prev_close_pct,DAILY,0.10647140007420063,0.10647140007420063,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
close_vs_ma24_pct,MONTHLY,higher_daily_low_count_10d,DAILY,-0.10209819609105732,0.10209819609105732,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DROP/HOLD; correlation is evidence, not an automatic drop rule"
close_vs_wma200_pct,WEEKLY,higher_daily_low_count_10d,DAILY,0.10044297650108693,0.10044297650108693,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/HOLD; correlation is evidence, not an automatic drop rule"
higher_monthly_low_count_12m,MONTHLY,higher_daily_low_count_10d,DAILY,-0.09999041280678664,0.09999041280678664,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/HOLD; correlation is evidence, not an automatic drop rule"
distance_to_prior_26w_high_pct,WEEKLY,higher_daily_low_count_10d,DAILY,0.09971049272129452,0.09971049272129452,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/HOLD; correlation is evidence, not an automatic drop rule"
higher_monthly_low_count_12m,MONTHLY,recent_5d_max_gap_abs_pct,DAILY,-0.09892871728858164,0.09892871728858164,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/PRIMARY; correlation is evidence, not an automatic drop rule"
higher_weekly_low_count_13w,WEEKLY,higher_daily_low_count_10d,DAILY,-0.09702622901112673,0.09702622901112673,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/HOLD; correlation is evidence, not an automatic drop rule"
monthly_down_month_ratio_12m,MONTHLY,atr_14_pct,DAILY,0.09170938441950657,0.09170938441950657,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/SECONDARY; correlation is evidence, not an automatic drop rule"
recent_3m_return,MONTHLY,atr_14_pct,DAILY,0.09118198874296435,0.09118198874296435,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/SECONDARY; correlation is evidence, not an automatic drop rule"
higher_weekly_low_count_13w,WEEKLY,gap_from_prev_close_pct,DAILY,-0.07596066004067333,0.07596066004067333,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
rolling_low_4w_change,WEEKLY,atr_14_pct,DAILY,0.07467166979362101,0.07467166979362101,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/SECONDARY; correlation is evidence, not an automatic drop rule"
drawdown_from_12m_high,MONTHLY,higher_daily_low_count_10d,DAILY,-0.07268169057557963,0.07268169057557963,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/HOLD; correlation is evidence, not an automatic drop rule"
recent_3m_return,MONTHLY,gap_from_prev_close_pct,DAILY,0.07148256542084142,0.07148256542084142,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
higher_weekly_low_count_13w,WEEKLY,atr_14_pct,DAILY,-0.06110674944634894,0.06110674944634894,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/SECONDARY; correlation is evidence, not an automatic drop rule"
close_vs_ma24_pct,MONTHLY,gap_from_prev_close_pct,DAILY,0.06057206859344983,0.06057206859344983,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DROP/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma52_slope_1w,WEEKLY,atr_14_pct,DAILY,0.05909943714821764,0.05909943714821764,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/SECONDARY; correlation is evidence, not an automatic drop rule"
range_position_24m,MONTHLY,atr_14_pct,DAILY,-0.058161350844277676,0.058161350844277676,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/SECONDARY; correlation is evidence, not an automatic drop rule"
higher_weekly_low_count_13w,WEEKLY,lower_wick_pct,DAILY,-0.056943051103374005,0.056943051103374005,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
distance_to_prior_26w_high_pct,WEEKLY,gap_from_prev_close_pct,DAILY,0.055116820179754035,0.055116820179754035,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
rolling_low_4w_change,WEEKLY,gap_from_prev_close_pct,DAILY,0.054364372122692545,0.054364372122692545,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma12_vs_wma26_pct,WEEKLY,recent_5d_max_gap_abs_pct,DAILY,0.05422138836772983,0.05422138836772983,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/PRIMARY; correlation is evidence, not an automatic drop rule"
higher_weekly_low_count_13w,WEEKLY,recent_5d_max_gap_abs_pct,DAILY,-0.051337331823264935,0.051337331823264935,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/PRIMARY; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,gap_from_prev_close_pct,DAILY,-0.048480374881873574,0.048480374881873574,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
monthly_down_month_ratio_12m,MONTHLY,post_breakout_min_low_vs_level_pct_26w,WEEKLY,-0.045506098089215866,0.045506098089215866,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/CONDITIONAL; correlation is evidence, not an automatic drop rule"
recent_3m_return,MONTHLY,recent_5d_max_gap_abs_pct,DAILY,-0.043339587242026266,0.043339587242026266,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/PRIMARY; correlation is evidence, not an automatic drop rule"
higher_monthly_low_count_12m,MONTHLY,gap_from_prev_close_pct,DAILY,-0.031560325962108345,0.031560325962108345,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma52_slope_1w,WEEKLY,gap_from_prev_close_pct,DAILY,0.023890225811702262,0.023890225811702262,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
rolling_low_4w_change,WEEKLY,recent_5d_max_gap_abs_pct,DAILY,-0.023076923076923078,0.023076923076923078,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=DIAGNOSTIC/PRIMARY; correlation is evidence, not an automatic drop rule"
close_vs_wma200_pct,WEEKLY,recent_5d_max_gap_abs_pct,DAILY,-0.01846496106785317,0.01846496106785317,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/PRIMARY; correlation is evidence, not an automatic drop rule"
range_position_24m,MONTHLY,gap_from_prev_close_pct,DAILY,0.016177633226822002,0.016177633226822002,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma52_slope_1w,WEEKLY,recent_5d_max_gap_abs_pct,DAILY,0.012945590994371483,0.012945590994371483,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/PRIMARY; correlation is evidence, not an automatic drop rule"
ma_alignment_score,MONTHLY,higher_daily_low_count_10d,DAILY,0.008204810304106979,0.008204810304106979,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/HOLD; correlation is evidence, not an automatic drop rule"
higher_monthly_low_count_12m,MONTHLY,atr_14_pct,DAILY,0.006888653428218452,0.006888653428218452,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/SECONDARY; correlation is evidence, not an automatic drop rule"
monthly_down_month_ratio_12m,MONTHLY,gap_from_prev_close_pct,DAILY,0.0060092605792196494,0.0060092605792196494,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/DIAGNOSTIC; correlation is evidence, not an automatic drop rule"
wma52_slope_1w,WEEKLY,higher_daily_low_count_10d,DAILY,0.004870914874316111,0.004870914874316111,MA_OR_PRICE_LOCATION,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=SECONDARY/HOLD; correlation is evidence, not an automatic drop rule"
monthly_down_month_ratio_12m,MONTHLY,higher_daily_low_count_10d,DAILY,0.00019371547172420872,0.00019371547172420872,TIMEFRAME_SPECIFIC_OR_REVIEW_REQUIRED,RETAIN_DISTINCT_TIMEFRAME_SEMANTICS,"selection=PRIMARY/HOLD; correlation is evidence, not an automatic drop rule"
