strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return,entry_signal_information_date,entry_filter_raw_date,identity_effective_from,identity_effective_to,entry_fundamentals_gate_pass,entry_latest_fy,entry_annual_revenue,entry_annual_operating_income,entry_latest_quarter,entry_quarter_revenue,entry_quarter_operating_income,entry_revenue_yoy_pct,entry_operating_income_yoy_pct,entry_operating_income_growth_mode,fundamental_exit_triggered,fundamental_exit_primary_type,fundamental_exit_all_flags,fundamental_exit_signal_information_date,fundamental_exit_execution_date,fundamental_exit_accelerated,fundamental_exit_a,fundamental_exit_b,fundamental_exit_c,fundamental_exit_type,fundamental_exit_signal_date,primary_exit_source,counterfactual_loss_guard_triggered,counterfactual_loss_guard_signal_date,counterfactual_loss_guard_signal_close,counterfactual_loss_guard_return_at_signal,counterfactual_loss_guard_execution_date,counterfactual_loss_guard_execution_price
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012330,KR7012330007,현대모비스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012330_KR7012330007_KOSPI_01,1,2025-06-20,2025-06-23,285000.0,26758269901000.0,70508520382.65,291500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2026-02-28,2026-02-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,770000.0,170.18,178.95,-2.46,8.77,230,46.0,REALIZED,,,,2025-06-20,2025-06-20,2010-01-04,2026-08-21,True,2024,57236995000000.0,3073456000000.0,2025Q1,14752034000000.0,776683000000.0,6.365244,43.125161,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012450,KR7012450003,한화에어로스페이스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012450_KR7012450003_KOSPI_01,1,2021-05-28,2021-05-31,48282.0,2397330500000.0,47997584370.0,47350.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2021-08-31,2021-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-30,2021-10-01,50830.0,5.28,19.41,-3.16,14.13,86,17.2,REALIZED,,,,2021-05-28,2021-05-28,2010-01-04,2026-08-21,True,2020,5321444270673.0,243947058546.0,2021Q1,1212362325357.0,65855600887.0,18.003541,1942.399365,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012510,KR7012510004,더존비즈온,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012510_KR7012510004_KOSPI_01,1,2021-09-17,2021-09-23,107500.0,3291961718500.0,22080633102.5,108500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.04,READY,2024-06-30,2024-06-28,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-05-16,2022-05-17,37900.0,-64.74,3.72,-66.09,68.46,160,32.0,REALIZED,,,,2021-09-17,2021-09-17,2010-01-04,2026-07-14,True,2020,306455632979.0,76728669433.0,2021Q2,80645749793.0,20414795732.0,10.208869,16.221935,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-05-16,2022-05-17,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2022-05-16,FUNDAMENTAL,True,2021-10-05,89500.0,-16.74,2021-10-06,90900.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012510,KR7012510004,더존비즈온,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012510_KR7012510004_KOSPI_02,2,2024-04-12,2024-04-15,57600.0,1783469420800.0,35412460047.5,58700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.49,READY,2024-06-30,2024-06-28,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-07-31,2024-08-01,61800.0,7.29,35.94,-11.98,28.65,75,15.0,REALIZED,,,,2024-04-12,2024-04-12,2010-01-04,2026-07-14,True,2023,353562627173.0,69070239677.0,2023Q4,103208844056.0,23569632010.0,35.227527,209.249255,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012630,KR7012630000,HDC,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012630_KR7012630000_KOSPI_01,1,2024-02-02,2024-02-05,8510.0,508999462920.0,1869856536.0,8520.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,74.99,READY,2024-09-30,2024-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-11-30,2024-12-02,11960.0,40.54,44.54,-10.46,4.0,201,40.2,REALIZED,,,,2024-02-02,2024-02-02,2010-01-04,2026-08-21,True,2022,5044944531629.0,158535478442.0,2023Q3,1460005087674.0,100172563105.0,25.131199,13.475717,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,012750,KR7012750006,에스원,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_012750_KR7012750006_KOSPI_01,1,2024-11-29,2024-12-02,63000.0,2386348378400.0,1763479634.95,62800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.55,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,21.9,63.49,-10.79,41.59,418,83.6,OPEN_AT_CUTOFF,2026-08-21,76800.0,21.9,2024-11-29,2024-11-29,2010-01-04,2026-08-21,True,2023,2620810541515.0,212609320684.0,2024Q3,682770065509.0,60249602820.0,5.784098,12.595528,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,013030,KR7013030002,하이록코리아,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_013030_KR7013030002_KOSDAQ_01,1,2022-08-19,2022-08-22,24700.0,336246830400.0,6436310667.5,24700.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2023-07-31,2023-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_EARLY_TREND,2023-08-31,2023-09-01,26500.0,7.29,27.94,-24.09,20.65,257,51.4,REALIZED,,,,2022-08-19,2022-08-19,2010-01-04,2026-08-21,True,2021,146738571923.0,18915320586.0,2022Q2,51159730236.0,10383775994.0,33.540556,131.025962,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,True,2022-09-26,20400.0,-17.41,2022-09-27,20300.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,013030,KR7013030002,하이록코리아,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_013030_KR7013030002_KOSDAQ_02,2,2026-04-10,2026-04-13,42200.0,510737449600.0,3211723652.5,43400.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-29.03,13.98,-34.72,43.01,89,17.8,OPEN_AT_CUTOFF,2026-08-21,29950.0,-29.03,2026-04-10,2026-04-10,2010-01-04,2026-08-21,True,2025,214565849545.0,58910839555.0,2025Q4,57352221975.0,15580748202.0,16.176228,144.05248,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2026-05-29,35650.0,-15.52,2026-06-01,34800.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,014680,KR7014680003,한솔케미칼,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_014680_KR7014680003_KOSPI_01,1,2025-08-29,2025-09-01,175000.0,2009730073500.0,7106660110.0,177300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,2025-12-31,2025-12-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,279500.0,59.71,70.29,-9.37,10.58,103,20.6,REALIZED,,,,2025-08-29,2025-08-29,2010-01-04,2026-08-21,True,2024,776356975793.0,128825376120.0,2025Q2,221915819187.0,48854536364.0,11.473159,39.105241,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,015750,KR7015750003,성우하이텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_015750_KR7015750003_KOSDAQ_01,1,2023-03-31,2023-04-03,7410.0,588800000000.0,45360376572.0,7360.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2023-06-30,2023-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-07-31,2023-08-01,12540.0,69.23,120.92,-0.27,51.69,83,16.6,REALIZED,,,,2023-03-31,2023-03-31,2010-01-04,2026-08-21,True,2022,3977034638341.0,99182732498.0,2022Q4,1155090136892.0,33713356437.0,32.966778,81.494499,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,015750,KR7015750003,성우하이텍,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_015750_KR7015750003_KOSDAQ_02,2,2025-12-12,2025-12-15,6950.0,561600000000.0,6932154377.55,7020.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.24,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-14.96,72.52,-29.78,87.48,167,33.4,OPEN_AT_CUTOFF,2026-08-21,5910.0,-14.96,2025-12-12,2025-12-12,2010-01-04,2026-08-21,True,2024,4245092707610.0,205882638168.0,2025Q3,1185106352095.0,63430613435.0,12.294814,44.165604,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2026-06-26,5750.0,-17.27,2026-06-29,5730.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,015860,KR7015860000,일진홀딩스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_015860_KR7015860000_KOSPI_01,1,2025-08-01,2025-08-04,6030.0,300032696640.0,1434612453.25,6080.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,2025-11-30,2025-11-28,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,7730.0,28.19,37.81,-13.76,9.62,122,24.4,REALIZED,,,,2025-08-01,2025-08-01,2010-01-04,2026-08-21,True,2024,1800024002531.0,72521206741.0,2025Q1,505598441135.0,32357182579.0,30.958855,76.876799,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017800,KR7017800004,현대엘리베이터,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017800_KR7017800004_KOSPI_01,1,2021-05-21,2021-05-24,51400.0,2077493221900.0,23217572980.0,50900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,2024-01-31,2024-01-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,2022-08-17,30000.0,-41.63,12.45,-50.58,54.08,307,61.4,REALIZED,,,,2021-05-21,2021-05-21,2010-01-04,2026-08-21,True,2020,1821184670810.0,150017406805.0,2021Q1,447868479618.0,24921058838.0,9.578088,8.987521,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,2022-08-17,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-16,FUNDAMENTAL,True,2021-11-26,42300.0,-17.7,2021-11-29,41000.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017800,KR7017800004,현대엘리베이터,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017800_KR7017800004_KOSPI_02,2,2023-06-30,2023-07-03,39700.0,1573468496250.0,8405646685.0,40250.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.49,READY,2024-01-31,2024-01-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-14,2023-08-16,42300.0,6.55,16.75,-4.28,10.2,32,6.4,REALIZED,,,,2023-06-30,2023-06-30,2010-01-04,2026-08-21,True,2022,2129301101267.0,43016096622.0,2023Q1,551295147748.0,20555652838.0,15.700013,217.904939,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-14,2023-08-16,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-08-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017800,KR7017800004,현대엘리베이터,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017800_KR7017800004_KOSPI_03,3,2025-04-11,2025-04-14,62800.0,2455001778000.0,7986079492.5,62800.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2025-06-30,2025-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,2025-11-17,82600.0,31.53,46.18,-1.11,14.65,145,29.0,REALIZED,,,,2025-04-11,2025-04-11,2010-01-04,2026-08-21,True,2024,2885296849309.0,225738463277.0,2024Q4,786873576309.0,66144289277.0,11.891343,1590.131165,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,2025-11-17,True,False,True,False,FUNDAMENTAL_B_SHARP_DECLINE,2025-11-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017810,KR7017810003,풀무원,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017810_KR7017810003_KOSPI_01,1,2024-06-14,2024-06-17,17610.0,671302744620.0,18507514039.5,17610.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-47.59,9.71,-54.0,57.3,531,106.2,OPEN_AT_CUTOFF,2026-08-21,9230.0,-47.59,2024-06-14,2024-06-14,2010-01-04,2026-08-21,True,2023,2993468191302.0,61981274528.0,2024Q1,769292384477.0,15657996779.0,5.37698,27.716147,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,True,2024-06-24,14600.0,-17.09,2024-06-25,14600.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017940,KR7017940008,E1,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017940_KR7017940008_KOSPI_01,1,2023-06-02,2023-06-05,50700.0,348488000000.0,699532397.5,50800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,2024-05-31,2024-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2023-11-14,2023-11-15,58100.0,14.6,26.82,-3.35,12.22,111,22.2,REALIZED,,,,2023-06-02,2023-06-02,2010-01-04,2026-08-21,True,2022,7990767897663.0,278730692433.0,2023Q1,2009651091039.0,70027383238.0,8.282343,859.064012,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2023-11-14,2023-11-15,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2023-11-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017940,KR7017940008,E1,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017940_KR7017940008_KOSPI_02,2,2024-05-17,2024-05-20,71900.0,493920000000.0,897347040.0,72000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2024-05-31,2024-05-31,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14,2024-11-15,70200.0,-2.36,17.66,-7.79,20.02,122,24.4,REALIZED,,,,2024-05-17,2024-05-17,2010-01-04,2026-08-21,True,2023,7827737066529.0,93175065859.0,2024Q1,2457155903962.0,116917948783.0,22.267786,66.960328,YOY_PERCENT,True,FUNDAMENTAL_A_OPERATING_LOSS,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14,2024-11-15,True,True,False,False,FUNDAMENTAL_A_OPERATING_LOSS,2024-11-14,FUNDAMENTAL,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017960,KR7017960006,한국카본,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017960_KR7017960006_KOSPI_01,1,2023-08-11,2023-08-14,14390.0,631716078090.0,13289563347.5,14370.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.54,READY,2025-07-31,2025-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-29,2023-11-30,12510.0,-13.06,1.11,-23.56,14.17,73,14.6,REALIZED,,,,2023-08-11,2023-08-11,2010-01-04,2026-08-21,True,2022,369270866021.0,24798059067.0,2023Q2,133812829194.0,7894564887.0,86.978855,216.841652,YOY_PERCENT,True,FUNDAMENTAL_B_SHARP_DECLINE,FUNDAMENTAL_B_SHARP_DECLINE|FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2023-11-29,2023-11-30,True,False,True,True,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-29,FUNDAMENTAL,True,2023-09-26,12220.0,-15.08,2023-09-27,12230.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,017960,KR7017960006,한국카본,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_017960_KR7017960006_KOSPI_02,2,2024-08-16,2024-08-19,12360.0,641069382200.0,9978468320.5,12350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.04,READY,2025-07-31,2025-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-08-31,2025-09-01,33550.0,171.44,171.44,-23.95,0.0,251,50.2,REALIZED,,,,2024-08-16,2024-08-16,2010-01-04,2026-08-21,True,2023,594417384371.0,16465724514.0,2024Q2,194212273280.0,17779466304.0,45.13726,125.211479,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,True,2024-11-15,10170.0,-17.72,2024-11-18,10120.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,018250,KR7018250001,애경산업,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_018250_KR7018250001_KOSPI_01,1,2023-07-07,2023-07-10,26200.0,702504271000.0,3735919140.0,26600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,,,NEVER_PROGRESSED,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-14,2025-03-17,14250.0,-45.61,3.82,-55.34,49.43,409,81.8,REALIZED,,,,2023-07-07,2023-07-07,2018-03-22,2026-08-21,True,2022,610410753107.0,39038794156.0,2023Q1,157064952296.0,15428518989.0,12.295068,96.840275,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-14,2025-03-17,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-14,FUNDAMENTAL,True,2023-08-17,21650.0,-17.37,2023-08-18,21450.0
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,018260,KR7018260000,삼성에스디에스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_018260_KR7018260000_KOSPI_01,1,2025-06-20,2025-06-23,171000.0,13308981600000.0,39748976782.5,172000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2026-05-31,2026-05-29,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,33.33,127.19,-15.96,93.86,286,57.2,OPEN_AT_CUTOFF,2026-08-21,228000.0,33.33,2025-06-20,2025-06-20,2014-11-14,2026-08-21,True,2024,13828232033800.0,911096907001.0,2025Q1,3489763580131.0,268545008156.0,7.467689,18.895175,YOY_PERCENT,False,,,,,False,False,False,False,,,CUTOFF,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,018290,KR7018290007,브이티,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_018290_KR7018290007_KOSDAQ_01,1,2023-08-11,2023-08-14,10910.0,378677237380.0,13377458700.5,10660.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2023-10-31,2023-10-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2025-11-30,2025-12-01,20650.0,89.28,317.51,-8.25,228.23,558,111.6,REALIZED,,,,2023-08-11,2023-08-11,2010-01-04,2026-08-21,True,2022,240241305569.0,23552825229.0,2023Q2,74694470696.0,11716013172.0,30.527936,112.957648,YOY_PERCENT,False,,,,,False,False,False,False,,,FASTCORE,False,,,,,
PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01,020000,KR7020000006,한섬,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_020000_KR7020000006_KOSPI_01,1,2026-04-17,2026-04-20,25150.0,558699900300.0,3052337823.75,24900.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.49,READY,2026-06-30,2026-06-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-14,2026-08-18,16390.0,-34.83,14.31,-38.17,49.14,81,16.2,REALIZED,,,,2026-04-17,2026-04-17,2010-01-04,2026-08-21,True,2025,1491764026000.0,52178677000.0,2025Q4,463718572000.0,27185633000.0,6.429772,30.060374,YOY_PERCENT,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-14,2026-08-18,True,False,False,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-14,FUNDAMENTAL,True,2026-06-08,20700.0,-17.69,2026-06-09,20700.0
