trade_id,pair_id,ticker,date,close_return,pattern_a_stage,event_type,execution_date,execution_open
000670_05,000670|KR7000670000|KOSPI|2010-01-04|2026-09-01|000670_05,000670,2026-07-13,-40.37000000,PROGRESSED,SOFT_EXIT_SIGNAL,2026-07-14,36800.00000000
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-02-25,-45.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-02-26,-42.85000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-02-27,-44.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-02-28,-44.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-04,-42.98000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-05,-44.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-06,-45.50000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-07,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-10,-46.82000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-11,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-12,-45.83000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-13,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-14,-45.30000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-17,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-18,-46.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-19,-45.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-20,-46.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-21,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-24,-48.54000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-25,-50.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-26,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-27,-50.66000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-28,-52.12000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-03-31,-54.37000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-01,-53.51000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-02,-54.57000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-03,-54.77000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-04,-55.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-07,-59.34000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-08,-59.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-09,-59.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-10,-57.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-11,-56.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-14,-54.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-15,-54.04000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-16,-54.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-17,-53.97000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-18,-50.00000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-21,-50.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-22,-51.39000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-23,-49.80000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-24,-50.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-25,-49.47000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-28,-47.35000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-29,-48.74000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-04-30,-49.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-02,-50.86000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-07,-49.54000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-08,-49.47000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-09,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-12,-46.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-13,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-14,-45.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-15,-46.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-16,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-19,-48.61000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-20,-48.08000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-21,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-22,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-23,-48.94000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-26,-48.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-27,-50.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-28,-48.81000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-29,-48.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-05-30,-49.21000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-02,-49.14000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-04,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-05,-46.16000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-09,-46.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-10,-47.48000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-11,-47.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-12,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-13,-49.74000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-16,-49.27000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-17,-49.14000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-18,-46.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-19,-47.15000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-20,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-23,-48.94000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-24,-47.55000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-25,-46.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-26,-47.48000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-27,-48.81000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-06-30,-49.14000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-01,-48.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-02,-49.01000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-03,-46.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-04,-47.15000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-07,-48.21000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-08,-47.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-09,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-10,-47.48000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-11,-47.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-14,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-15,-46.49000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-16,-46.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-17,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-18,-45.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-21,-44.77000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-22,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-23,-45.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-24,-46.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-25,-46.82000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-28,-45.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-29,-43.91000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-30,-45.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-07-31,-46.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-01,-48.54000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-04,-47.42000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-05,-46.29000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-06,-46.09000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-07,-45.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-08,-45.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-11,-45.36000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-12,-45.63000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-13,-45.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-14,-44.90000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-18,-46.69000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-19,-46.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-20,-48.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-21,-48.87000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-22,-48.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-25,-47.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-26,-47.68000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-27,-47.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-28,-46.03000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-08-29,-46.29000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-01,-47.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-02,-46.23000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-03,-46.75000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-04,-46.62000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-05,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-08,-44.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-09,-43.05000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-10,-42.58000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-11,-43.25000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-12,-42.85000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-15,-41.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-16,-41.19000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-17,-40.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-25,-40.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-26,-42.78000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-29,-41.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-09-30,-41.13000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-05,-40.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-06,-40.20000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-07,-41.92000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-10,-40.26000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-14,-41.79000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-17,-42.58000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-18,-45.56000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-19,-45.96000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-20,-44.70000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-21,-47.95000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-24,-47.28000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-25,-45.17000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-26,-43.51000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-27,-45.76000000,WEAK,WEAK_PROTECT,,
033160_01,033160|KR7033160003|KOSDAQ|2010-01-04|2026-09-01|033160_01,033160,2025-11-28,-43.84000000,BASE,SOFT_EXIT_SIGNAL,2025-12-01,8550.00000000
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-09-26,-41.90000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-09-27,-42.31000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-09-28,-43.32000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-09-29,-43.32000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-09-30,-44.53000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-04,-44.33000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-05,-44.74000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-06,-44.33000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-07,-44.53000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-11,-45.95000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-12,-44.94000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-13,-45.34000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-14,-44.94000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-17,-44.33000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-18,-42.91000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-19,-43.32000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-20,-44.74000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-21,-44.94000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-24,-44.13000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-25,-44.53000000,WEAK,WEAK_PROTECT,,
034830_01,034830|KR7034830000|KOSPI|2016-07-11|2026-09-01|034830_01,034830,2022-10-26,-44.94000000,WEAK,WEAK_PROTECT,,
