ticker,isu_cd,market,first_common_date,last_common_date,numeric_or_alpha,currently_common,historical_only,requested_start,requested_end,authority_source,authority_quality,expected_observation_count,actual_source_row_count,matched_expected_count,missing_expected_count,unexpected_source_date_count,first_actual_date,last_actual_date,source_status,coverage_status,acquisition_status,attempt_count,retry_count,reused_without_network,stored_row_count,stored_start,stored_end,duplicate_count,invalid_ohlc_count,future_row_count,post_write_verified,error_type,error_message_sanitized,updated_at
104460,KR7104460001,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:12.604751+00:00
104480,KR7104480009,KOSDAQ,2011-04-26,2026-08-21,numeric,True,False,2011-04-26,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3767,2996,2996,771,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:12.989442+00:00
104540,KR7104540000,KOSDAQ,2013-03-05,2026-08-21,numeric,True,False,2013-03-05,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3306,2742,2742,564,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2742,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:13.376189+00:00
104700,KR7104700000,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2993,2993,1102,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2993,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:14.182020+00:00
104830,KR7104830005,KOSDAQ,2011-12-28,2026-08-21,numeric,True,False,2011-12-28,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3598,2996,2996,602,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:14.591849+00:00
105070,KR7105070007,KOSDAQ,2010-02-02,2012-08-13,numeric,False,True,2010-02-02,2012-08-13,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,632,630,630,2,0,2010-02-02,2012-08-13,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,630,2010-02-02,2012-08-13,0,0,0,True,,,2026-08-27T21:28:14.925917+00:00
105330,KR7105330005,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:15.309705+00:00
105560,KR7105560007,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:16.134250+00:00
105630,KR7105630008,KOSPI,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2996,2996,1099,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:16.532774+00:00
105740,KR7105740005,KOSDAQ,2010-11-12,2026-08-21,numeric,True,False,2010-11-12,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3879,2996,2996,883,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:16.951277+00:00
105840,KR7105840003,KOSPI,2010-07-26,2026-08-21,numeric,True,False,2010-07-26,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3955,2996,2996,959,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:17.684158+00:00
106080,KR7106080005,KOSDAQ,2010-02-09,2026-08-21,numeric,True,False,2010-02-09,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4069,2911,2911,1158,0,2014-06-09,2026-04-16,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2911,2014-06-09,2026-04-16,0,0,0,True,,,2026-08-27T21:28:18.079649+00:00
106190,KR7106190002,KOSDAQ,2010-07-28,2026-08-21,numeric,True,False,2010-07-28,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,3953,2996,2996,957,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2996,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:18.479299+00:00
106240,KR7106240005,KOSDAQ,2010-01-04,2026-08-21,numeric,True,False,2010-01-04,2026-08-21,PIT_COMMON_INTERVAL_CALENDAR,PIT_CALENDAR_APPROXIMATION,4095,2971,2971,1124,0,2014-06-09,2026-08-21,SUCCESS,PARTIAL_EXPECTED_COVERAGE,PARTIAL,1,0,False,2971,2014-06-09,2026-08-21,0,0,0,True,,,2026-08-27T21:28:18.871729+00:00
