ticker,market,canonical_sector_code,canonical_sector_name,naver_sector_names,naver_sector_count,mapped_naver_sector_codes,classification,possible_reference_date_drift
033270,KOSPI,1009,제약,제약,1,1009,EXACT_MATCH,False
033290,KOSDAQ,2027,유통,항공화물운송과물류,1,,KRX_ONLY,False
033310,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
033320,KOSDAQ,2027,유통,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
033340,KOSDAQ,2058,섬유·의류,"섬유,의류,신발,호화품",1,2058,MAPPED_MATCH,False
033500,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
033530,KOSPI,1015,운송장비·부품,자동차부품,1,1015,MAPPED_MATCH,False
033540,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
033560,KOSDAQ,2072,전기전자,부동산,1,2072,MAPPED_MATCH,False
033640,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
033780,KOSPI,1005,음식료·담배,담배,1,1005,MAPPED_MATCH,False
033790,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
033830,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
033920,KOSPI,1005,음식료·담배,음료,1,1005,MAPPED_MATCH,False
034020,KOSPI,1012,기계·장비,기계,1,1012,MAPPED_MATCH,False
034120,KOSPI,1047,오락·문화,방송과엔터테인먼트,1,1047,MAPPED_MATCH,False
034220,KOSPI,1013,전기전자,디스플레이패널,1,1013,MAPPED_MATCH,False
034230,KOSPI,1047,오락·문화,"호텔,레스토랑,레저",1,,KRX_ONLY,False
034310,KOSPI,1026,일반서비스,IT서비스,1,1046,SECTOR_CONFLICT,True
034590,KOSPI,1017,전기·가스,가스유틸리티,1,1017,MAPPED_MATCH,False
034730,KOSPI,1021,금융,석유와가스,1,,KRX_ONLY,False
034810,KOSDAQ,2031,금융,종이와목재,1,2062,SECTOR_CONFLICT,True
034830,KOSPI,1021,금융,부동산,1,,KRX_ONLY,False
034940,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
034950,KOSDAQ,2012,일반서비스,상업서비스와공급품,1,,KRX_ONLY,False
035000,KOSPI,1026,일반서비스,광고,1,1026,MAPPED_MATCH,False
035080,KOSDAQ,2027,유통,인터넷과카탈로그소매,1,2027,MAPPED_MATCH,False
035150,KOSPI,1008,화학,"섬유,의류,신발,호화품",1,1006,SECTOR_CONFLICT,True
035200,KOSDAQ,2065,화학,건축제품,1,2065,MAPPED_MATCH,False
035250,KOSPI,1047,오락·문화,"호텔,레스토랑,레저",1,,KRX_ONLY,False
035290,KOSDAQ,2037,오락·문화,교육서비스,1,2012,SECTOR_CONFLICT,True
035420,KOSPI,1046,IT 서비스,양방향미디어와서비스,1,1046,MAPPED_MATCH,False
035460,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
035510,KOSPI,1046,IT 서비스,IT서비스,1,1046,EXACT_MATCH,False
035600,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
035610,KOSDAQ,2012,일반서비스,건강관리기술,1,2118,SECTOR_CONFLICT,True
035620,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
035720,KOSPI,1046,IT 서비스,양방향미디어와서비스,1,1046,MAPPED_MATCH,False
035760,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
035810,KOSDAQ,2056,음식료·담배,식품,1,2056,MAPPED_MATCH,False
035890,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
035900,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
036000,KOSDAQ,2037,오락·문화,출판,1,2037,MAPPED_MATCH,False
036010,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
036030,KOSDAQ,2027,유통,인터넷과카탈로그소매,1,2027,MAPPED_MATCH,False
036090,KOSDAQ,2070,기계·장비,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
036120,KOSDAQ,2118,IT 서비스,상업서비스와공급품,1,,KRX_ONLY,False
036170,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
036190,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
036200,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
036220,KOSDAQ,2074,의료·정밀기기,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
036420,KOSPI,1047,오락·문화,방송과엔터테인먼트,1,1047,MAPPED_MATCH,False
036460,KOSPI,1017,전기·가스,가스유틸리티,1,1017,MAPPED_MATCH,False
036480,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
036530,KOSPI,1021,금융,자동차부품,1,1015,SECTOR_CONFLICT,True
036540,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
036560,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
036570,KOSPI,1046,IT 서비스,게임엔터테인먼트,1,1046,MAPPED_MATCH,False
036580,KOSPI,1005,음식료·담배,식품,1,1005,MAPPED_MATCH,False
036620,KOSDAQ,2027,유통,"섬유,의류,신발,호화품",1,2058,SECTOR_CONFLICT,True
036630,KOSDAQ,2026,건설,다각화된통신서비스,1,2026,MAPPED_MATCH,False
036640,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
036670,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
036690,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
036710,KOSDAQ,2012,일반서비스,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
036800,KOSDAQ,2114,통신,상업서비스와공급품,1,,KRX_ONLY,False
036810,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
036830,KOSDAQ,2012,일반서비스,전기제품,1,2072,SECTOR_CONFLICT,True
036890,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
036930,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
037030,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
037070,KOSDAQ,2072,전기전자,가정용기기와용품,1,2072,MAPPED_MATCH,False
037230,KOSDAQ,2062,종이·목재,포장재,1,2062,MAPPED_MATCH,False
037270,KOSPI,1046,IT 서비스,방송과엔터테인먼트,1,1047,SECTOR_CONFLICT,True
037330,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
037350,KOSDAQ,2012,일반서비스,건설,1,2026,SECTOR_CONFLICT,True
037370,KOSDAQ,2065,화학,비철금속,1,2068,SECTOR_CONFLICT,True
037400,KOSDAQ,2027,유통,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
037440,KOSDAQ,2012,일반서비스,건설,1,2026,SECTOR_CONFLICT,True
037460,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
037560,KOSPI,1047,오락·문화,방송과엔터테인먼트,1,1047,MAPPED_MATCH,False
037710,KOSPI,1016,유통,백화점과일반상점,1,1016,MAPPED_MATCH,False
037760,KOSDAQ,2068,금속,철강,1,2068,MAPPED_MATCH,False
037950,KOSDAQ,2072,전기전자,전자장비와기기,1,2072,MAPPED_MATCH,False
038010,KOSDAQ,2068,금속,조선,1,2075,SECTOR_CONFLICT,True
038060,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
038070,KOSDAQ,2027,유통,생물공학,1,2066,SECTOR_CONFLICT,True
038110,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
038290,KOSDAQ,2012,일반서비스,생명과학도구및서비스,1,2012,MAPPED_MATCH,False
038390,KOSDAQ,2012,일반서비스,도로와철도운송,1,,KRX_ONLY,False
038460,KOSDAQ,2072,전기전자,전기장비,1,2072,MAPPED_MATCH,False
038500,KOSDAQ,2067,비금속,건축자재,1,2067,MAPPED_MATCH,False
038530,KOSDAQ,2027,유통,IT서비스,1,2118,SECTOR_CONFLICT,True
038540,KOSDAQ,2118,IT 서비스,기타금융,1,2031,SECTOR_CONFLICT,True
038620,KOSDAQ,2027,유통,운송인프라,1,2072,SECTOR_CONFLICT,True
038680,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
038870,KOSDAQ,2012,일반서비스,에너지장비및서비스,1,,KRX_ONLY,False
038880,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
038950,KOSDAQ,2072,전기전자,전자제품,1,2072,MAPPED_MATCH,False
039010,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
039020,KOSDAQ,2062,종이·목재,건축자재,1,2067,SECTOR_CONFLICT,True
039030,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
039130,KOSPI,1026,일반서비스,"호텔,레스토랑,레저",1,,KRX_ONLY,False
039200,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
039240,KOSDAQ,2068,금속,철강,1,2068,MAPPED_MATCH,False
039290,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
039310,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
039340,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
039420,KOSDAQ,2114,통신,IT서비스,1,2118,SECTOR_CONFLICT,True
039440,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
039490,KOSPI,1024,증권,증권,1,1024,EXACT_MATCH,False
039560,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
039570,KOSPI,1018,건설,건설,1,1018,EXACT_MATCH,False
039610,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
039740,KOSDAQ,2027,유통,판매업체,1,2027,MAPPED_MATCH,False
039830,KOSDAQ,2012,일반서비스,레저용장비와제품,1,2027,SECTOR_CONFLICT,True
039840,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
039860,KOSDAQ,2074,의료·정밀기기,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
039980,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
040160,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
040300,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
040350,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
040420,KOSDAQ,2012,일반서비스,교육서비스,1,2012,MAPPED_MATCH,False
040610,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
040910,KOSDAQ,2070,기계·장비,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
041020,KOSDAQ,2118,IT 서비스,자동차부품,1,2075,SECTOR_CONFLICT,True
041190,KOSDAQ,2031,금융,창업투자,1,2031,MAPPED_MATCH,False
041440,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
041460,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
041510,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
041520,KOSDAQ,2074,의료·정밀기기,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
041590,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
041650,KOSPI,1015,운송장비·부품,자동차부품,1,1015,MAPPED_MATCH,False
041830,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
041910,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
041920,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
041930,KOSDAQ,2065,화학,자동차부품,1,2075,SECTOR_CONFLICT,True
041960,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
042000,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
042040,KOSDAQ,2027,유통,화학,1,2065,SECTOR_CONFLICT,True
042110,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
042370,KOSDAQ,2031,금융,전기제품,1,2072,SECTOR_CONFLICT,True
042420,KOSDAQ,2118,IT 서비스,게임엔터테인먼트,1,2118,MAPPED_MATCH,False
042500,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
042510,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
042520,KOSDAQ,2066,제약,건강관리장비와용품,1,2074,SECTOR_CONFLICT,True
042600,KOSDAQ,2072,전기전자,가정용기기와용품,1,2072,MAPPED_MATCH,False
042660,KOSPI,1015,운송장비·부품,조선,1,1015,MAPPED_MATCH,False
042700,KOSPI,1012,기계·장비,반도체와반도체장비,1,1013,SECTOR_CONFLICT,True
042940,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
043100,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
043150,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
043200,KOSDAQ,2072,전기전자,에너지장비및서비스,1,,KRX_ONLY,False
043220,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
043260,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
043340,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
043360,KOSDAQ,2072,전기전자,컴퓨터와주변기기,1,2072,MAPPED_MATCH,False
043370,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
043590,KOSDAQ,2072,전기전자,전기제품,1,2072,MAPPED_MATCH,False
043610,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
043650,KOSDAQ,2056,음식료·담배,음료,1,2056,MAPPED_MATCH,False
043710,KOSDAQ,2027,유통,건강관리업체및서비스,1,2056,SECTOR_CONFLICT,True
043910,KOSDAQ,2067,비금속,상업서비스와공급품,1,,KRX_ONLY,False
044180,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
044340,KOSDAQ,2072,전기전자,가정용기기와용품,1,2072,MAPPED_MATCH,False
044380,KOSPI,1013,전기전자,컴퓨터와주변기기,1,1013,MAPPED_MATCH,False
044450,KOSPI,1019,운송·창고,해운사,1,1019,MAPPED_MATCH,False
044480,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
044490,KOSDAQ,2068,금속,에너지장비및서비스,1,,KRX_ONLY,False
044780,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
044820,KOSPI,1021,금융,건강관리업체및서비스,1,1021,MAPPED_MATCH,False
044960,KOSDAQ,2027,유통,제약,1,2066,SECTOR_CONFLICT,True
044990,KOSDAQ,2072,전기전자,전자장비와기기,1,2072,MAPPED_MATCH,False
045060,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
045100,KOSDAQ,2012,일반서비스,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
045300,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
045340,KOSDAQ,2118,IT 서비스,운송인프라,1,2072,SECTOR_CONFLICT,True
045390,KOSDAQ,2072,전기전자,도로와철도운송,1,,KRX_ONLY,False
045510,KOSDAQ,2027,유통,IT서비스,1,2118,SECTOR_CONFLICT,True
045520,KOSDAQ,2070,기계·장비,화학,1,2065,SECTOR_CONFLICT,True
045660,KOSDAQ,2070,기계·장비,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
045970,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
046070,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
046120,KOSDAQ,2012,일반서비스,에너지장비및서비스,1,,KRX_ONLY,False
046210,KOSDAQ,2066,제약,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
046310,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
046390,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
046440,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
046890,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
046940,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
046970,KOSDAQ,2027,유통,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
047040,KOSPI,1018,건설,건설,1,1018,EXACT_MATCH,False
047050,KOSPI,1016,유통,무역회사와판매업체,1,1016,MAPPED_MATCH,False
047080,KOSDAQ,2118,IT 서비스,게임엔터테인먼트,1,2118,MAPPED_MATCH,False
047310,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
047400,KOSPI,1010,비금속,자동차부품,1,1015,SECTOR_CONFLICT,True
047560,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
047770,KOSDAQ,2058,섬유·의류,"섬유,의류,신발,호화품",1,2058,MAPPED_MATCH,False
047810,KOSPI,1015,운송장비·부품,우주항공과국방,1,1015,MAPPED_MATCH,False
047820,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
047920,KOSDAQ,2012,일반서비스,제약,1,2066,SECTOR_CONFLICT,True
048410,KOSDAQ,2065,화학,화장품,1,2065,MAPPED_MATCH,False
048430,KOSDAQ,2072,전기전자,자동차부품,1,2075,SECTOR_CONFLICT,True
048470,KOSDAQ,2027,유통,철강,1,2068,SECTOR_CONFLICT,True
048530,KOSDAQ,2066,제약,생명과학도구및서비스,1,2012,SECTOR_CONFLICT,True
048550,KOSDAQ,2012,일반서비스,광고,1,2012,MAPPED_MATCH,False
048770,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
048830,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
048870,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
048910,KOSDAQ,2027,유통,방송과엔터테인먼트,1,2037,SECTOR_CONFLICT,True
049070,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
049080,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
049120,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
049180,KOSDAQ,2066,제약,건설,1,2026,SECTOR_CONFLICT,True
049430,KOSDAQ,2074,의료·정밀기기,기계,1,2070,SECTOR_CONFLICT,True
049470,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
049480,KOSDAQ,2118,IT 서비스,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
049520,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
049550,KOSDAQ,2065,화학,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
049630,KOSDAQ,2074,의료·정밀기기,핸드셋,1,2072,SECTOR_CONFLICT,True
049720,KOSDAQ,2012,일반서비스,상업서비스와공급품,1,,KRX_ONLY,False
049800,KOSPI,1012,기계·장비,기계,1,1012,MAPPED_MATCH,False
049830,KOSDAQ,2068,금속,포장재,1,2062,SECTOR_CONFLICT,True
049950,KOSDAQ,2070,기계·장비,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
049960,KOSDAQ,2066,제약,생물공학,1,2066,MAPPED_MATCH,False
050090,KOSDAQ,2012,일반서비스,광고,1,2012,MAPPED_MATCH,False
050110,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
050120,KOSDAQ,2027,유통,레저용장비와제품,1,2027,MAPPED_MATCH,False
050760,KOSDAQ,2065,화학,화학,1,2065,EXACT_MATCH,False
050860,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
050890,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
050960,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
051160,KOSDAQ,2118,IT 서비스,판매업체,1,2027,SECTOR_CONFLICT,True
051360,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
051370,KOSDAQ,2072,전기전자,전자장비와기기,1,2072,MAPPED_MATCH,False
051380,KOSDAQ,2027,유통,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
051390,KOSDAQ,2027,유통,판매업체,1,2027,MAPPED_MATCH,False
051490,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
051500,KOSDAQ,2027,유통,식품과기본식료품소매,1,2027,MAPPED_MATCH,False
051600,KOSPI,1018,건설,전기유틸리티,1,1026,SECTOR_CONFLICT,True
051630,KOSPI,1008,화학,화학,1,1008,EXACT_MATCH,False
051780,KOSDAQ,2027,유통,식품,1,2056,SECTOR_CONFLICT,True
051900,KOSPI,1008,화학,화장품,1,1008,MAPPED_MATCH,False
051910,KOSPI,1008,화학,화학,1,1008,EXACT_MATCH,False
051980,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
052020,KOSDAQ,2027,유통,판매업체,1,2027,MAPPED_MATCH,False
052220,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
052260,KOSDAQ,2065,화학,화장품,1,2065,MAPPED_MATCH,False
052300,KOSDAQ,2027,유통,건축제품,1,2065,SECTOR_CONFLICT,True
052330,KOSDAQ,2072,전기전자,디스플레이패널,1,2072,MAPPED_MATCH,False
052400,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
052420,KOSDAQ,2065,화학,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
052460,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
052600,KOSDAQ,2114,통신,IT서비스,1,2118,SECTOR_CONFLICT,True
052690,KOSPI,1026,일반서비스,전기유틸리티,1,1026,MAPPED_MATCH,False
052710,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
052770,KOSDAQ,2118,IT 서비스,게임엔터테인먼트,1,2118,MAPPED_MATCH,False
052790,KOSDAQ,2118,IT 서비스,게임엔터테인먼트,1,2118,MAPPED_MATCH,False
052860,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
052900,KOSDAQ,2065,화학,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
053030,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
053050,KOSDAQ,,,가스유틸리티,1,,NAVER_ONLY,False
053060,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
053080,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
053160,KOSDAQ,2072,전기전자,기계,1,2070,SECTOR_CONFLICT,True
053210,KOSPI,1047,오락·문화,방송과엔터테인먼트,1,1047,MAPPED_MATCH,False
053260,KOSDAQ,2068,금속,철강,1,2068,MAPPED_MATCH,False
053270,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
053280,KOSDAQ,2027,유통,인터넷과카탈로그소매,1,2027,MAPPED_MATCH,False
053290,KOSDAQ,2037,오락·문화,교육서비스,1,2012,SECTOR_CONFLICT,True
053300,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
053350,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
053450,KOSDAQ,2074,의료·정밀기기,전자장비와기기,1,2072,SECTOR_CONFLICT,True
053580,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
053610,KOSDAQ,2070,기계·장비,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
053620,KOSDAQ,2068,금속,가정용품,1,2065,SECTOR_CONFLICT,True
053690,KOSPI,1026,일반서비스,건설,1,1018,SECTOR_CONFLICT,True
053700,KOSDAQ,2075,운송장비·부품,자동차부품,1,2075,MAPPED_MATCH,False
053800,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
053950,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
053980,KOSDAQ,2118,IT 서비스,소프트웨어,1,2118,MAPPED_MATCH,False
054040,KOSDAQ,2072,전기전자,디스플레이장비및부품,1,2072,MAPPED_MATCH,False
054050,KOSDAQ,,,생물공학,1,2066,NAVER_ONLY,False
054090,KOSDAQ,2077,기타제조,전자장비와기기,1,2072,SECTOR_CONFLICT,True
054180,KOSDAQ,2075,운송장비·부품,조선,1,2075,MAPPED_MATCH,False
054210,KOSDAQ,2072,전기전자,핸드셋,1,2072,MAPPED_MATCH,False
054220,KOSDAQ,2072,전기전자,IT서비스,1,2118,SECTOR_CONFLICT,True
054300,KOSDAQ,2070,기계·장비,해운사,1,,KRX_ONLY,False
054410,KOSDAQ,2027,유통,비철금속,1,2068,SECTOR_CONFLICT,True
054450,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
054540,KOSDAQ,2068,금속,조선,1,2075,SECTOR_CONFLICT,True
054620,KOSDAQ,2031,금융,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
054670,KOSDAQ,2066,제약,제약,1,2066,EXACT_MATCH,False
054780,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
054800,KOSDAQ,2012,일반서비스,컴퓨터와주변기기,1,2072,SECTOR_CONFLICT,True
054920,KOSDAQ,2118,IT 서비스,비철금속,1,2068,SECTOR_CONFLICT,True
054930,KOSDAQ,2012,일반서비스,건설,1,2026,SECTOR_CONFLICT,True
054940,KOSDAQ,2026,건설,반도체와반도체장비,1,2072,SECTOR_CONFLICT,True
054950,KOSDAQ,2070,기계·장비,건강관리장비와용품,1,2074,SECTOR_CONFLICT,True
055490,KOSPI,1008,화학,전자장비와기기,1,1013,SECTOR_CONFLICT,True
055550,KOSPI,1021,금융,은행,1,1021,MAPPED_MATCH,False
056080,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
056090,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
056190,KOSDAQ,2070,기계·장비,기계,1,2070,MAPPED_MATCH,False
056360,KOSDAQ,2072,전기전자,통신장비,1,2072,MAPPED_MATCH,False
056700,KOSDAQ,2065,화학,디스플레이장비및부품,1,2072,SECTOR_CONFLICT,True
056730,KOSDAQ,2026,건설,건설,1,2026,EXACT_MATCH,False
057030,KOSDAQ,2012,일반서비스,교육서비스,1,2012,MAPPED_MATCH,False
057540,KOSDAQ,2074,의료·정밀기기,전자장비와기기,1,2072,SECTOR_CONFLICT,True
057680,KOSDAQ,2118,IT 서비스,IT서비스,1,2118,EXACT_MATCH,False
058110,KOSDAQ,2074,의료·정밀기기,건강관리장비와용품,1,2074,MAPPED_MATCH,False
058400,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
058430,KOSPI,1011,금속,비철금속,1,1011,MAPPED_MATCH,False
058450,KOSDAQ,2037,오락·문화,방송과엔터테인먼트,1,2037,MAPPED_MATCH,False
058470,KOSDAQ,2072,전기전자,반도체와반도체장비,1,2072,MAPPED_MATCH,False
