ticker,sector_rs_data_status_match,sector_rs_input_reason_match,sector_code_match,sector_name_match,sector_benchmark_code_match,sector_benchmark_last_observation_date_match,sector_anchor_date_3m_match,sector_anchor_date_6m_match,sector_anchor_date_12m_match,sector_return_3m_match,sector_return_6m_match,sector_return_12m_match,sector_rs_3m_match,sector_rs_6m_match,sector_rs_12m_match
025860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025880,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
025980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
026960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027740,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
027970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
028670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
029460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
029480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
029530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
029780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
030960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
031980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032680,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032750,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032850,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
032960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033320,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
033920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
034950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
035900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036170,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036570,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036640,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
036930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
037950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038060,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038680,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038880,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
038950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039010,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039130,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039240,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039570,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039740,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039840,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
039980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
040910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
041960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042000,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
042940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043200,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043590,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
043910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044180,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
044990,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045060,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045340,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045510,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045660,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
045970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046440,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
046970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047560,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047810,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
047920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048470,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048870,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
048910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049070,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049180,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049470,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049520,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049720,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049830,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
049960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050760,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050890,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
050960,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051390,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051500,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051910,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
051980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052020,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052330,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052420,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052460,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052600,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052710,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052770,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052790,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
052900,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053060,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053160,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053290,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053350,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053580,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053690,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
053980,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054040,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054050,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054180,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054220,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054300,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054410,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054620,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054670,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054780,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054800,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054920,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054930,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054940,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
054950,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
055490,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
055550,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056080,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056190,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056360,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056700,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
056730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
057030,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
057540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
057680,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058110,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058400,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058430,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058450,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058470,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058610,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058630,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058650,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058730,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058820,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058850,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058860,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
058970,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
059090,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
059100,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
059120,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
059210,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
059270,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060150,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060230,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060250,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060260,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060280,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060310,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060370,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060380,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060480,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
060540,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
