ticker,name,trade_id,loss_guard_signal_date,loss_guard_execution_date,loss_guard_realized_return,gap_beyond_trigger,reentered,reentry_return
179900,유티아이,FASTCORE_179900_03,2022-10-13,2022-10-14,-14.29,False,False,
190510,나무가,FASTCORE_190510_01,2024-02-02,2024-02-05,-17.18,True,False,
195940,HK이노엔,FASTCORE_195940_01,2026-03-04,2026-03-05,-9.76,False,True,-17.12
195940,HK이노엔,FASTCORE_195940_02,2026-06-02,2026-06-04,-17.12,True,False,
192440,슈피겐코리아,FASTCORE_192440_02,2021-05-24,2021-05-25,-15.2,True,False,
194480,데브시스터즈,FASTCORE_194480_01,2024-07-04,2024-07-05,-14.84,False,True,-15.88
194480,데브시스터즈,FASTCORE_194480_02,2025-10-31,2025-11-03,-15.88,True,False,
196170,알테오젠,FASTCORE_196170_01,2019-11-22,2019-11-25,-13.22,False,True,115.94
200670,휴메딕스,FASTCORE_200670_02,2024-10-02,2024-10-04,-12.93,False,True,-15.24
200670,휴메딕스,FASTCORE_200670_03,2025-01-23,2025-01-24,-15.24,True,True,-36.51
204270,제이앤티씨,FASTCORE_204270_02,2025-11-21,2025-11-24,-16.68,True,False,
214180,헥토이노베이션,FASTCORE_214180_01,2019-07-03,2019-07-04,-17.12,True,False,
213420,덕산네오룩스,FASTCORE_213420_01,2019-05-09,2019-05-10,-16.85,True,True,41.96
213420,덕산네오룩스,FASTCORE_213420_03,2026-01-15,2026-01-16,-14.9,False,True,-11.68
213420,덕산네오룩스,FASTCORE_213420_04,2026-04-07,2026-04-08,-11.68,False,False,
214450,파마리서치,FASTCORE_214450_01,2019-07-08,2019-07-09,-17.23,True,True,16.31
215360,우리산업,FASTCORE_215360_01,2019-03-27,2019-03-28,-17.32,True,False,
216080,제테마,FASTCORE_216080_01,2023-03-27,2023-03-28,-16.62,True,True,-17.35
216080,제테마,FASTCORE_216080_02,2023-10-19,2023-10-20,-17.35,True,True,-18.41
216080,제테마,FASTCORE_216080_03,2024-12-09,2024-12-10,-18.41,True,False,
220100,퓨쳐켐,FASTCORE_220100_01,2023-08-28,2023-08-29,-17.67,True,True,-19.64
220100,퓨쳐켐,FASTCORE_220100_02,2023-10-16,2023-10-17,-19.64,True,True,-15.18
220100,퓨쳐켐,FASTCORE_220100_03,2024-05-13,2024-05-14,-15.18,True,True,65.52
222800,심텍,FASTCORE_222800_01,2024-02-23,2024-02-26,-15.94,True,False,
226950,올릭스,FASTCORE_226950_01,2024-11-01,2024-11-04,-16.41,True,False,
228670,레이,FASTCORE_228670_01,2023-08-14,2023-08-16,-29.67,True,False,
228760,지노믹트리,FASTCORE_228760_01,2023-06-19,2023-06-20,-15.3,True,True,-23.74
237690,에스티팜,FASTCORE_237690_01,2020-03-16,2020-03-17,-27.0,True,True,136.17
237880,클리오,FASTCORE_237880_01,2021-02-26,2021-03-02,-13.89,False,True,-14.32
237880,클리오,FASTCORE_237880_02,2021-11-29,2021-11-30,-14.32,False,True,68.73
240810,원익IPS,FASTCORE_240810_01,2020-03-13,2020-03-16,-16.54,True,True,160.29
241710,코스메카코리아,FASTCORE_241710_01,2026-06-25,2026-06-26,-15.98,True,False,
243070,휴온스,FASTCORE_243070_01,2020-09-24,2020-09-25,-16.32,True,False,
243840,신흥에스이씨,FASTCORE_243840_01,2024-05-20,2024-05-21,-14.7,False,False,
253450,스튜디오드래곤,FASTCORE_253450_01,2021-08-13,2021-08-17,-15.86,True,True,-16.13
253450,스튜디오드래곤,FASTCORE_253450_02,2023-04-10,2023-04-11,-16.13,True,False,
265520,AP시스템,FASTCORE_265520_01,2021-08-20,2021-08-23,-15.61,True,True,-17.41
267980,매일유업,FASTCORE_267980_01,2022-01-27,2022-01-28,-13.16,False,True,-16.54
267980,매일유업,FASTCORE_267980_02,2026-06-05,2026-06-08,-16.54,True,False,
272290,이녹스첨단소재,FASTCORE_272290_01,2023-09-11,2023-09-12,-17.46,True,True,-15.21
272290,이녹스첨단소재,FASTCORE_272290_02,2024-07-09,2024-07-10,-15.21,True,False,
278280,천보,FASTCORE_278280_01,2023-04-21,2023-04-24,-14.9,False,False,
282880,코윈테크,FASTCORE_282880_01,2023-11-13,2023-11-14,-17.67,True,False,
285490,노바텍,FASTCORE_285490_01,2023-07-26,2023-07-27,-15.74,True,False,
290650,엘앤씨바이오,FASTCORE_290650_01,2022-06-13,2022-06-14,-19.76,True,True,-16.57
290650,엘앤씨바이오,FASTCORE_290650_02,2023-10-19,2023-10-20,-16.57,True,True,-12.22
290650,엘앤씨바이오,FASTCORE_290650_03,2025-02-03,2025-02-04,-12.22,False,True,75.84
297090,씨에스베어링,FASTCORE_297090_01,2023-09-07,2023-09-08,-14.62,False,False,
297890,HB솔루션,FASTCORE_297890_01,2023-10-05,2023-10-06,-16.34,True,False,
298380,에이비엘바이오,FASTCORE_298380_01,2024-02-08,2024-02-13,-15.14,True,True,-17.77
298380,에이비엘바이오,FASTCORE_298380_02,2024-04-04,2024-04-05,-17.77,True,False,
319660,피에스케이,FASTCORE_319660_01,2023-08-28,2023-08-29,-15.54,True,True,-44.26
334970,프레스티지바이오로직스,FASTCORE_334970_01,2024-12-09,2024-12-10,-21.45,True,False,
357780,솔브레인,FASTCORE_357780_01,2023-09-11,2023-09-12,-15.34,True,True,-18.58
357780,솔브레인,FASTCORE_357780_02,2024-08-05,2024-08-06,-18.58,True,True,81.91
357550,석경에이티,FASTCORE_357550_01,2026-02-02,2026-02-03,-12.98,False,False,
376300,디어유,FASTCORE_376300_01,2025-01-06,2025-01-07,-16.32,True,False,
403870,HPSP,FASTCORE_403870_01,2025-11-19,2025-11-20,-12.14,False,True,25.49
950170,JTC,FASTCORE_950170_01,2024-08-05,2024-08-06,-15.93,True,True,-19.4
950170,JTC,FASTCORE_950170_02,2025-06-09,2025-06-10,-19.4,True,True,-39.38
000020,동화약품,FASTCORE_000020_01,2018-10-23,2018-10-24,-14.77,False,False,
000050,경방,FASTCORE_000050_02,2016-11-01,2016-11-02,-18.18,True,True,-16.07
000050,경방,FASTCORE_000050_03,2020-06-15,2020-06-16,-16.07,True,True,-16.67
000050,경방,FASTCORE_000050_04,2021-08-20,2021-08-23,-16.67,True,True,-15.92
000050,경방,FASTCORE_000050_05,2022-06-17,2022-06-20,-15.92,True,False,
000080,하이트진로,FASTCORE_000080_01,2013-08-07,2013-08-08,-16.64,True,True,-16.67
000080,하이트진로,FASTCORE_000080_02,2016-06-24,2016-06-27,-16.67,True,True,-15.46
000080,하이트진로,FASTCORE_000080_03,2018-04-13,2018-04-16,-15.46,True,True,31.11
000080,하이트진로,FASTCORE_000080_05,2021-08-19,2021-08-20,-15.96,True,False,
000120,CJ대한통운,FASTCORE_000120_01,2013-03-21,2013-03-22,-16.15,True,True,78.51
000120,CJ대한통운,FASTCORE_000120_03,2017-08-11,2017-08-14,-15.54,True,True,-14.29
000120,CJ대한통운,FASTCORE_000120_04,2018-05-30,2018-05-31,-14.29,False,True,-18.84
000120,CJ대한통운,FASTCORE_000120_05,2019-06-26,2019-06-27,-18.84,True,True,-15.09
000120,CJ대한통운,FASTCORE_000120_06,2021-11-23,2021-11-24,-15.09,True,True,-17.04
000120,CJ대한통운,FASTCORE_000120_07,2024-05-28,2024-05-29,-17.04,True,True,-14.5
000120,CJ대한통운,FASTCORE_000120_08,2026-05-19,2026-05-20,-14.5,False,False,
000140,하이트진로홀딩스,FASTCORE_000140_01,2014-06-03,2014-06-05,-17.02,True,True,-15.9
000140,하이트진로홀딩스,FASTCORE_000140_02,2016-10-21,2016-10-24,-15.9,True,True,-14.29
000150,두산,FASTCORE_000150_01,2014-07-03,2014-07-04,-16.14,True,True,-14.61
000150,두산,FASTCORE_000150_02,2016-10-10,2016-10-11,-14.61,False,True,-14.59
000150,두산,FASTCORE_000150_03,2018-03-05,2018-03-06,-14.59,False,True,-15.36
000150,두산,FASTCORE_000150_04,2018-11-01,2018-11-02,-15.36,True,True,0.31
000150,두산,FASTCORE_000150_06,2022-12-27,2022-12-28,-16.14,True,True,-14.83
000150,두산,FASTCORE_000150_07,2023-05-03,2023-05-04,-14.83,False,False,
000210,DL,FASTCORE_000210_01,2014-01-06,2014-01-07,-20.1,True,True,-15.55
000210,DL,FASTCORE_000210_02,2015-08-04,2015-08-05,-15.55,True,True,-15.52
000210,DL,FASTCORE_000210_03,2020-03-09,2020-03-10,-15.52,True,True,-14.03
000210,DL,FASTCORE_000210_04,2020-06-15,2020-06-16,-14.03,False,True,-19.96
000210,DL,FASTCORE_000210_05,2025-08-11,2025-08-12,-19.96,True,True,-13.0
000210,DL,FASTCORE_000210_06,2026-03-04,2026-03-05,-13.0,False,True,-21.2
000210,DL,FASTCORE_000210_07,2026-06-08,2026-06-09,-21.2,True,False,
000240,한국앤컴퍼니,FASTCORE_000240_01,2015-03-20,2015-03-23,-16.8,True,True,-16.93
000240,한국앤컴퍼니,FASTCORE_000240_02,2017-12-04,2017-12-05,-16.93,True,True,-12.18
000240,한국앤컴퍼니,FASTCORE_000240_03,2021-02-24,2021-02-25,-12.18,False,True,90.01
000270,기아,FASTCORE_000270_01,2013-12-03,2013-12-04,-15.42,True,True,-15.65
000270,기아,FASTCORE_000270_02,2016-01-20,2016-01-21,-15.65,True,True,-19.27
000270,기아,FASTCORE_000270_03,2020-03-13,2020-03-16,-19.27,True,True,73.62
000370,한화손해보험,FASTCORE_000370_01,2014-10-10,2014-10-13,-16.34,True,True,35.61
000370,한화손해보험,FASTCORE_000370_03,2018-06-27,2018-06-28,-15.35,True,True,52.81
000390,SP삼화,FASTCORE_000390_01,2015-08-07,2015-08-10,-22.92,True,False,
000480,CR홀딩스,FASTCORE_000480_01,2022-01-07,2022-01-10,-15.09,True,True,-16.47
000480,CR홀딩스,FASTCORE_000480_02,2023-09-11,2023-09-12,-16.47,True,False,
000430,대원강업,FASTCORE_000430_02,2026-06-22,2026-06-23,-17.12,True,False,
000490,대동,FASTCORE_000490_01,2025-03-21,2025-03-24,-17.09,True,False,
000640,동아쏘시오홀딩스,FASTCORE_000640_02,2020-10-30,2020-11-02,-16.86,True,True,-16.73
000640,동아쏘시오홀딩스,FASTCORE_000640_03,2020-12-23,2020-12-24,-16.73,True,True,-17.34
000640,동아쏘시오홀딩스,FASTCORE_000640_04,2021-08-19,2021-08-20,-17.34,True,True,-15.93
000640,동아쏘시오홀딩스,FASTCORE_000640_05,2026-06-23,2026-06-24,-15.93,True,False,
000660,SK하이닉스,FASTCORE_000660_03,2022-06-13,2022-06-14,-18.57,True,True,53.5
000680,LS네트웍스,FASTCORE_000680_01,2013-11-07,2013-11-08,-15.87,True,True,-17.66
000680,LS네트웍스,FASTCORE_000680_02,2014-12-01,2014-12-02,-17.66,True,False,
000810,삼성화재,FASTCORE_000810_01,2020-03-04,2020-03-05,-16.7,True,True,-15.25
000810,삼성화재,FASTCORE_000810_02,2022-03-02,2022-03-03,-15.25,True,True,80.9
000880,한화,FASTCORE_000880_01,2014-03-21,2014-03-24,-15.4,True,True,189.74
000720,현대건설,FASTCORE_000720_01,2013-04-09,2013-04-10,-14.82,False,True,-13.94
000720,현대건설,FASTCORE_000720_02,2014-10-17,2014-10-20,-13.94,False,True,-15.84
000720,현대건설,FASTCORE_000720_03,2015-05-21,2015-05-22,-15.84,True,True,-14.64
000720,현대건설,FASTCORE_000720_04,2017-09-04,2017-09-05,-14.64,False,True,-3.45
000970,한국주철관,FASTCORE_000970_01,2019-07-23,2019-07-24,-15.33,True,False,
001060,JW중외제약,FASTCORE_001060_01,2018-05-08,2018-05-09,-15.48,True,True,-16.38
001060,JW중외제약,FASTCORE_001060_02,2020-07-08,2020-07-09,-16.38,True,True,-15.93
001060,JW중외제약,FASTCORE_001060_03,2022-06-15,2022-06-16,-15.93,True,True,10.88
001060,JW중외제약,FASTCORE_001060_05,2026-07-29,2026-07-30,-17.71,True,False,
000990,DB하이텍,FASTCORE_000990_02,2017-08-11,2017-08-14,-16.0,True,True,-18.4
000990,DB하이텍,FASTCORE_000990_03,2018-04-02,2018-04-03,-18.4,True,True,-16.32
000990,DB하이텍,FASTCORE_000990_04,2018-08-07,2018-08-08,-16.32,True,True,51.45
001120,LX인터내셔널,FASTCORE_001120_01,2013-03-04,2013-03-05,-15.64,True,True,-19.0
001120,LX인터내셔널,FASTCORE_001120_02,2015-07-27,2015-07-28,-19.0,True,True,-17.49
001120,LX인터내셔널,FASTCORE_001120_03,2016-10-06,2016-10-07,-17.49,True,True,11.59
001230,동국홀딩스,FASTCORE_001230_02,2026-06-01,2026-06-02,-19.42,True,False,
001450,현대해상,FASTCORE_001450_01,2014-11-03,2014-11-04,-16.56,True,True,78.98
001390,KG케미칼,FASTCORE_001390_01,2026-03-04,2026-03-05,-12.55,False,False,
001440,대한전선,FASTCORE_001440_01,2024-09-05,2024-09-06,-15.92,True,True,77.6
001430,세아베스틸지주,FASTCORE_001430_01,2014-12-11,2014-12-12,-17.6,True,True,-15.51
001430,세아베스틸지주,FASTCORE_001430_02,2015-07-28,2015-07-29,-15.51,True,True,73.77
001460,BYC,FASTCORE_001460_01,2023-03-10,2023-03-13,-14.96,False,True,-15.81
001460,BYC,FASTCORE_001460_02,2023-04-06,2023-04-07,-15.81,True,True,-16.19
001460,BYC,FASTCORE_001460_03,2024-04-18,2024-04-19,-16.19,True,False,
001500,현대차증권,FASTCORE_001500_01,2014-09-25,2014-09-26,-15.8,True,True,-14.93
001500,현대차증권,FASTCORE_001500_02,2015-06-02,2015-06-03,-14.93,False,True,-18.14
001500,현대차증권,FASTCORE_001500_03,2018-10-11,2018-10-12,-18.14,True,True,-7.21
001500,현대차증권,FASTCORE_001500_05,2024-08-05,2024-08-06,-14.13,False,True,4.76
001680,대상,FASTCORE_001680_01,2019-05-08,2019-05-09,-15.41,True,True,-16.89
001680,대상,FASTCORE_001680_02,2021-11-30,2021-12-01,-16.89,True,True,-16.36
001680,대상,FASTCORE_001680_03,2022-05-19,2022-05-20,-16.36,True,True,-16.22
001680,대상,FASTCORE_001680_04,2024-09-04,2024-09-05,-16.22,True,True,-16.08
001680,대상,FASTCORE_001680_05,2026-01-07,2026-01-08,-16.08,True,False,
001720,신영증권,FASTCORE_001720_01,2016-06-14,2016-06-15,-15.45,True,True,-15.66
001720,신영증권,FASTCORE_001720_02,2020-03-16,2020-03-17,-15.66,True,True,83.66
001800,오리온홀딩스,FASTCORE_001800_01,2014-10-08,2014-10-10,-14.52,False,True,-19.75
001800,오리온홀딩스,FASTCORE_001800_02,2016-08-17,2016-08-18,-19.75,True,True,-16.05
001800,오리온홀딩스,FASTCORE_001800_03,2021-11-30,2021-12-01,-16.05,True,True,65.37
001940,KISCO홀딩스,FASTCORE_001940_03,2026-06-02,2026-06-04,-14.73,False,False,
001820,삼화콘덴서,FASTCORE_001820_01,2022-02-14,2022-02-15,-14.02,False,True,-16.24
001820,삼화콘덴서,FASTCORE_001820_02,2025-11-17,2025-11-18,-16.24,True,False,
002020,코오롱,FASTCORE_002020_01,2013-06-03,2013-06-04,-15.21,True,True,-15.91
002020,코오롱,FASTCORE_002020_02,2014-09-05,2014-09-11,-15.91,True,True,148.32
002100,경농,FASTCORE_002100_01,2021-07-21,2021-07-22,-16.48,True,False,
002150,도화엔지니어링,FASTCORE_002150_01,2021-10-06,2021-10-07,-16.63,True,True,-18.42
002150,도화엔지니어링,FASTCORE_002150_02,2022-06-10,2022-06-13,-18.42,True,False,
002240,고려제강,FASTCORE_002240_02,2026-06-08,2026-06-09,-16.67,True,False,
002310,아세아제지,FASTCORE_002310_02,2024-12-03,2024-12-04,-17.26,True,True,-15.91
002310,아세아제지,FASTCORE_002310_03,2025-10-29,2025-10-30,-15.91,True,False,
002350,넥센타이어,FASTCORE_002350_01,2014-09-04,2014-09-05,-16.92,True,True,-16.67
002350,넥센타이어,FASTCORE_002350_02,2021-10-06,2021-10-07,-16.67,True,True,-16.03
002350,넥센타이어,FASTCORE_002350_03,2022-12-29,2023-01-02,-16.03,True,True,-18.11
002350,넥센타이어,FASTCORE_002350_04,2023-10-19,2023-10-20,-18.11,True,True,-16.39
002350,넥센타이어,FASTCORE_002350_05,2024-07-25,2024-07-26,-16.39,True,True,-12.77
002320,한진,FASTCORE_002320_03,2020-02-28,2020-03-02,-15.83,True,True,-19.02
002320,한진,FASTCORE_002320_04,2020-03-19,2020-03-20,-19.02,True,True,-13.51
002320,한진,FASTCORE_002320_05,2026-03-09,2026-03-10,-13.51,False,False,
002390,한독,FASTCORE_002390_01,2014-11-26,2014-11-27,-20.08,True,True,-18.78
002390,한독,FASTCORE_002390_02,2018-04-19,2018-04-20,-18.78,True,True,-15.87
002390,한독,FASTCORE_002390_03,2019-01-18,2019-01-21,-15.87,True,True,-15.48
002390,한독,FASTCORE_002390_04,2019-05-27,2019-05-28,-15.48,True,True,-68.18
002380,KCC,FASTCORE_002380_02,2017-09-13,2017-09-14,-15.53,True,True,-16.26
002380,KCC,FASTCORE_002380_03,2019-05-09,2019-05-10,-16.26,True,True,-16.36
002380,KCC,FASTCORE_002380_04,2024-10-23,2024-10-24,-16.36,True,True,59.01
002790,아모레퍼시픽홀딩스,FASTCORE_002790_02,2016-11-18,2016-11-21,-18.18,True,True,-15.14
002790,아모레퍼시픽홀딩스,FASTCORE_002790_03,2021-06-29,2021-06-30,-15.14,True,True,-15.71
002790,아모레퍼시픽홀딩스,FASTCORE_002790_04,2025-09-03,2025-09-04,-15.71,True,True,-19.88
002790,아모레퍼시픽홀딩스,FASTCORE_002790_05,2026-03-03,2026-03-04,-19.88,True,False,
002810,삼영무역,FASTCORE_002810_01,2016-07-18,2016-07-19,-17.26,True,True,-18.29
002810,삼영무역,FASTCORE_002810_02,2021-11-30,2021-12-01,-18.29,True,True,7.56
002840,미원상사,FASTCORE_002840_01,2025-08-21,2025-08-22,-17.03,True,False,
002990,금호건설,FASTCORE_002990_01,2018-06-27,2018-06-28,-17.07,True,True,-25.28
002990,금호건설,FASTCORE_002990_02,2019-03-26,2019-03-27,-25.28,True,True,-4.0
002960,한국쉘석유,FASTCORE_002960_02,2016-06-14,2016-06-15,-15.37,True,True,29.44
003000,부광약품,FASTCORE_003000_01,2013-06-24,2013-06-25,-17.21,True,True,344.84
003000,부광약품,FASTCORE_003000_03,2026-03-04,2026-03-05,-11.93,False,True,-16.17
003000,부광약품,FASTCORE_003000_04,2026-05-29,2026-06-01,-16.17,True,False,
003070,코오롱글로벌,FASTCORE_003070_02,2026-05-11,2026-05-12,-15.12,True,False,
003030,세아제강지주,FASTCORE_003030_01,2013-07-03,2013-07-04,-19.07,True,True,-17.31
003030,세아제강지주,FASTCORE_003030_02,2014-08-25,2014-08-26,-17.31,True,True,15.93
003030,세아제강지주,FASTCORE_003030_05,2025-09-01,2025-09-02,-18.14,True,False,
003090,대웅,FASTCORE_003090_01,2019-06-19,2019-06-20,-14.29,False,True,-19.96
003090,대웅,FASTCORE_003090_02,2024-11-12,2024-11-13,-19.96,True,True,-14.6
003090,대웅,FASTCORE_003090_03,2025-08-22,2025-08-25,-14.6,False,True,-15.6
003090,대웅,FASTCORE_003090_04,2026-03-04,2026-03-05,-15.6,True,False,
003220,대원제약,FASTCORE_003220_01,2017-08-16,2017-08-17,-15.24,True,True,-15.96
003220,대원제약,FASTCORE_003220_02,2018-07-23,2018-07-24,-15.96,True,True,-16.91
003220,대원제약,FASTCORE_003220_03,2020-03-11,2020-03-12,-16.91,True,True,-15.23
003220,대원제약,FASTCORE_003220_04,2023-01-10,2023-01-11,-15.23,True,True,-17.34
003220,대원제약,FASTCORE_003220_05,2023-10-19,2023-10-20,-17.34,True,False,
003200,일신방직,FASTCORE_003200_01,2023-06-01,2023-06-02,-14.86,False,False,
003240,태광산업,FASTCORE_003240_02,2019-04-23,2019-04-24,-15.27,True,True,-15.46
003240,태광산업,FASTCORE_003240_03,2024-02-26,2024-02-27,-15.46,True,True,25.66
003230,삼양식품,FASTCORE_003230_01,2019-05-24,2019-05-27,-16.05,True,True,-20.77
003230,삼양식품,FASTCORE_003230_02,2020-03-19,2020-03-20,-20.77,True,True,-13.27
003230,삼양식품,FASTCORE_003230_04,2022-05-10,2022-05-11,-15.89,True,True,-14.86
003230,삼양식품,FASTCORE_003230_05,2023-05-30,2023-05-31,-14.86,False,False,
003550,LG,FASTCORE_003550_01,2015-07-14,2015-07-16,-14.85,False,True,-15.07
003550,LG,FASTCORE_003550_02,2016-06-24,2016-06-27,-15.07,True,True,81.07
003470,유안타증권,FASTCORE_003470_01,2018-03-02,2018-03-05,-16.16,True,False,
003490,대한항공,FASTCORE_003490_01,2016-11-11,2016-11-14,-17.62,True,True,-15.44
003490,대한항공,FASTCORE_003490_02,2017-09-04,2017-09-05,-15.44,True,True,-17.11
003490,대한항공,FASTCORE_003490_03,2018-02-28,2018-03-02,-17.11,True,True,-16.5
003490,대한항공,FASTCORE_003490_04,2018-06-19,2018-06-20,-16.5,True,True,-15.19
003490,대한항공,FASTCORE_003490_05,2019-07-04,2019-07-05,-15.19,True,True,23.46
003490,대한항공,FASTCORE_003490_07,2025-04-09,2025-04-10,-12.71,False,True,-15.31
003490,대한항공,FASTCORE_003490_08,2025-11-07,2025-11-10,-15.31,True,True,15.71
003540,대신증권,FASTCORE_003540_01,2015-01-22,2015-01-23,-14.47,False,True,20.09
003540,대신증권,FASTCORE_003540_03,2019-08-01,2019-08-02,-16.55,True,True,51.18
003570,SNT다이내믹스,FASTCORE_003570_01,2013-08-27,2013-08-28,-15.49,True,True,-15.17
003570,SNT다이내믹스,FASTCORE_003570_02,2015-11-11,2015-11-12,-15.17,True,True,-16.32
003570,SNT다이내믹스,FASTCORE_003570_03,2022-09-14,2022-09-15,-16.32,True,True,60.62
003690,코리안리,FASTCORE_003690_01,2014-03-06,2014-03-07,-14.8,False,True,-18.67
003690,코리안리,FASTCORE_003690_02,2018-10-11,2018-10-12,-18.67,True,True,-14.63
003690,코리안리,FASTCORE_003690_03,2022-09-28,2022-09-29,-14.63,False,True,-15.6
003690,코리안리,FASTCORE_003690_04,2023-07-06,2023-07-07,-15.6,True,True,77.81
003580,HLB글로벌,FASTCORE_003580_01,2021-04-07,2021-04-08,-17.08,True,False,
003670,포스코퓨처엠,FASTCORE_003670_01,2015-01-21,2015-01-22,-16.67,True,True,231.7
003670,포스코퓨처엠,FASTCORE_003670_03,2020-03-16,2020-03-17,-26.16,True,True,117.65
003670,포스코퓨처엠,FASTCORE_003670_05,2026-05-15,2026-05-18,-19.83,True,False,
003920,남양유업,FASTCORE_003920_01,2014-06-13,2014-06-17,-15.91,True,True,-15.68
003920,남양유업,FASTCORE_003920_02,2017-10-12,2017-10-13,-15.68,True,True,-14.49
003920,남양유업,FASTCORE_003920_03,2023-04-24,2023-04-25,-14.49,False,True,-15.32
003920,남양유업,FASTCORE_003920_04,2024-04-08,2024-04-09,-15.32,True,True,-14.87
003920,남양유업,FASTCORE_003920_05,2025-09-02,2025-09-03,-14.87,False,False,
003850,보령,FASTCORE_003850_02,2016-11-02,2016-11-03,-15.67,True,True,-17.61
003850,보령,FASTCORE_003850_03,2018-02-07,2018-02-08,-17.61,True,True,-15.44
003850,보령,FASTCORE_003850_04,2018-05-23,2018-05-24,-15.44,True,True,-13.72
003850,보령,FASTCORE_003850_05,2020-03-13,2020-03-16,-13.72,False,True,35.1
003850,보령,FASTCORE_003850_07,2024-06-11,2024-06-12,-16.15,True,False,
004000,롯데정밀화학,FASTCORE_004000_02,2026-06-08,2026-06-09,-17.18,True,False,
004020,현대제철,FASTCORE_004020_01,2014-01-27,2014-01-28,-15.98,True,True,-15.37
004020,현대제철,FASTCORE_004020_02,2015-06-19,2015-06-22,-15.37,True,True,-16.31
004020,현대제철,FASTCORE_004020_03,2017-09-22,2017-09-25,-16.31,True,True,-15.74
004020,현대제철,FASTCORE_004020_04,2018-06-19,2018-06-20,-15.74,True,True,-18.79
004020,현대제철,FASTCORE_004020_05,2021-01-29,2021-02-01,-18.79,True,True,14.32
004020,현대제철,FASTCORE_004020_07,2025-11-21,2025-11-24,-14.33,False,True,-26.44
004150,한솔홀딩스,FASTCORE_004150_02,2015-08-03,2015-08-04,-17.0,True,False,
004170,신세계,FASTCORE_004170_01,2014-02-14,2014-02-17,-15.35,True,True,-14.52
004170,신세계,FASTCORE_004170_02,2016-08-22,2016-08-23,-14.52,False,True,105.67
004170,신세계,FASTCORE_004170_04,2021-08-19,2021-08-20,-15.2,True,True,128.65
004360,세방,FASTCORE_004360_01,2015-11-19,2015-11-20,-15.35,True,True,-6.01
004360,세방,FASTCORE_004360_03,2026-03-04,2026-03-05,-14.67,False,True,-16.67
004360,세방,FASTCORE_004360_04,2026-06-08,2026-06-09,-16.67,True,False,
004370,농심,FASTCORE_004370_01,2013-06-03,2013-06-04,-15.37,True,True,-15.19
004370,농심,FASTCORE_004370_02,2015-01-26,2015-01-27,-15.19,True,True,44.14
004370,농심,FASTCORE_004370_04,2019-05-17,2019-05-20,-14.9,False,True,23.32
004370,농심,FASTCORE_004370_06,2024-08-23,2024-08-26,-14.99,False,True,10.97
004380,삼익THK,FASTCORE_004380_02,2021-06-24,2021-06-25,-15.13,True,True,-15.54
004380,삼익THK,FASTCORE_004380_03,2023-04-26,2023-04-27,-15.54,True,False,
004490,세방전지,FASTCORE_004490_01,2015-06-03,2015-06-04,-17.8,True,True,-15.81
004490,세방전지,FASTCORE_004490_02,2017-10-31,2017-11-01,-15.81,True,True,-15.56
004490,세방전지,FASTCORE_004490_03,2020-02-03,2020-02-04,-15.56,True,True,11.37
004430,송원산업,FASTCORE_004430_01,2013-06-24,2013-06-25,-20.27,True,True,18.93
004430,송원산업,FASTCORE_004430_03,2021-03-08,2021-03-09,-15.04,True,True,-17.53
004430,송원산업,FASTCORE_004430_04,2021-05-12,2021-05-13,-17.53,True,False,
004690,삼천리,FASTCORE_004690_02,2025-08-27,2025-08-28,-14.55,False,False,
004710,한솔테크닉스,FASTCORE_004710_01,2016-01-20,2016-01-21,-15.91,True,True,-17.92
004710,한솔테크닉스,FASTCORE_004710_02,2020-08-20,2020-08-21,-17.92,True,True,-10.17
004700,조광피혁,FASTCORE_004700_01,2020-06-15,2020-06-16,-14.64,False,True,4.91
004800,효성,FASTCORE_004800_01,2014-11-04,2014-11-05,-17.14,True,True,56.55
004800,효성,FASTCORE_004800_03,2017-02-07,2017-02-08,-16.45,True,True,-14.94
004800,효성,FASTCORE_004800_04,2017-10-13,2017-10-16,-14.94,False,True,6.14
004970,신라교역,FASTCORE_004970_01,2014-10-08,2014-10-10,-17.85,True,False,
004990,롯데지주,FASTCORE_004990_01,2013-06-21,2013-06-24,-16.5,True,True,-15.32
004990,롯데지주,FASTCORE_004990_02,2017-11-14,2017-11-15,-15.32,True,True,-15.01
004990,롯데지주,FASTCORE_004990_03,2021-08-13,2021-08-17,-15.01,True,True,-14.87
004990,롯데지주,FASTCORE_004990_04,2023-03-14,2023-03-15,-14.87,False,True,-15.5
004990,롯데지주,FASTCORE_004990_05,2024-04-16,2024-04-17,-15.5,True,True,-18.31
004990,롯데지주,FASTCORE_004990_06,2026-06-08,2026-06-09,-18.31,True,False,
004980,성신양회,FASTCORE_004980_01,2016-05-19,2016-05-20,-22.5,True,False,
005300,롯데칠성,FASTCORE_005300_01,2013-06-14,2013-06-17,-14.49,False,True,-40.82
005010,휴스틸,FASTCORE_005010_01,2025-03-25,2025-03-26,-15.41,True,False,
005180,빙그레,FASTCORE_005180_01,2017-09-05,2017-09-06,-14.29,False,True,-15.18
005180,빙그레,FASTCORE_005180_02,2019-08-06,2019-08-07,-15.18,True,True,-14.44
005180,빙그레,FASTCORE_005180_03,2021-11-19,2021-11-22,-14.44,False,True,75.59
005180,빙그레,FASTCORE_005180_05,2026-03-30,2026-03-31,-16.16,True,False,
