trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_source_isu_cd,control_lifecycle_event_type,control_unresolved_reason,control_lifecycle_evidence_id,control_terminal_reason,control_lifecycle_state,control_certification_class,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_lifecycle_state,candidate_certification_class,pair_certification_class,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source,candidate_source_isu_cd,candidate_lifecycle_event_type,candidate_unresolved_reason,candidate_lifecycle_evidence_id,trade_status,terminal_reason
020150_04,020150|KR7020150009|KOSPI|2011-03-04|2026-09-01|020150_04,020150,KR7020150009|KOSPI|2011-03-04|2026-09-01,2020-08-18,2020-08-14,54000.00000000,2020-09-25,nan,-20.93000000,29,False,2020-09-25,nan,-20.93000000,29,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020150009,,,,,,,,,,,,,,,,,,,KR7020150009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020150_05,020150|KR7020150009|KOSPI|2011-03-04|2026-09-01|020150_05,020150,KR7020150009|KOSPI|2011-03-04|2026-09-01,2021-01-18,2021-01-15,57900.00000000,2021-06-01,nan,13.99000000,92,False,2021-06-01,nan,13.99000000,92,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020150009,,,,,,,,,,,,,,,,,,,KR7020150009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020150_06,020150|KR7020150009|KOSPI|2011-03-04|2026-09-01|020150_06,020150,KR7020150009|KOSPI|2011-03-04|2026-09-01,2026-04-13,2026-04-10,48600.00000000,2026-07-01,nan,-7.30000000,54,False,2026-07-01,nan,-7.30000000,54,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020150009,,,,,,,,,,,,,,,,,,,KR7020150009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020180_01,020180|KR7020180006|KOSDAQ|2010-01-04|2026-09-01|020180_01,020180,KR7020180006|KOSDAQ|2010-01-04|2026-09-01,2015-03-02,2015-02-27,3715.00000000,2022-06-02,nan,92.46000000,1787,False,2022-06-02,nan,92.46000000,1787,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020180006,,,,,,,,,,,,,,,,,,,KR7020180006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020400_01,020400|KR7020400008|KOSDAQ|2010-01-04|2026-09-01|020400_01,020400,KR7020400008|KOSDAQ|2010-01-04|2026-09-01,2014-07-28,2014-07-25,2676.00000000,2021-12-01,nan,72.23000000,1803,False,2021-12-01,nan,72.23000000,1803,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020400008,,,,,,,,,,,,,,,,,,,KR7020400008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020560_01,020560|KR7020560009|KOSPI|2010-01-04|2026-09-01|020560_01,020560,KR7020560009|KOSPI|2010-01-04|2026-09-01,2015-04-06,2015-04-03,44813.00000000,2015-04-30,nan,-17.14000000,18,False,2015-04-30,nan,-17.14000000,18,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020560009,,,,,,,,,,,,,,,,,,,KR7020560009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020560_02,020560|KR7020560009|KOSPI|2010-01-04|2026-09-01|020560_02,020560,KR7020560009|KOSPI|2010-01-04|2026-09-01,2016-09-05,2016-09-02,26725.00000000,2016-09-13,nan,-17.23000000,7,False,2016-09-13,nan,-17.23000000,7,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020560009,,,,,,,,,,,,,,,,,,,KR7020560009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020560_03,020560|KR7020560009|KOSPI|2010-01-04|2026-09-01|020560_03,020560,KR7020560009|KOSPI|2010-01-04|2026-09-01,2017-07-03,2017-06-30,29255.00000000,2017-07-27,nan,-17.78000000,19,False,2017-07-27,nan,-17.78000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020560009,,,,,,,,,,,,,,,,,,,KR7020560009,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020710_01,020710|KR7020710000|KOSDAQ|2010-01-04|2026-09-01|020710_01,020710,KR7020710000|KOSDAQ|2010-01-04|2026-09-01,2014-08-11,2014-08-08,5200.00000000,2014-09-05,nan,-17.12000000,19,False,2014-09-05,nan,-17.12000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020710000,,,,,,,,,,,,,,,,,,,KR7020710000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020710_02,020710|KR7020710000|KOSDAQ|2010-01-04|2026-09-01|020710_02,020710,KR7020710000|KOSDAQ|2010-01-04|2026-09-01,2015-03-16,2015-03-13,5400.00000000,2021-10-01,nan,20.19000000,1612,False,2021-10-01,nan,20.19000000,1612,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020710000,,,,,,,,,,,,,,,,,,,KR7020710000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020760_01,020760|KR7020760005|KOSPI|2010-01-04|2026-09-01|020760_01,020760,KR7020760005|KOSPI|2010-01-04|2026-09-01,2017-08-07,2017-08-04,6429.00000000,2018-02-01,nan,-6.64000000,115,False,2018-02-01,nan,-6.64000000,115,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020760005,,,,,,,,,,,,,,,,,,,KR7020760005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020760_02,020760|KR7020760005|KOSPI|2010-01-04|2026-09-01|020760_02,020760,KR7020760005|KOSPI|2010-01-04|2026-09-01,2019-07-01,2019-06-28,4476.00000000,2019-07-09,nan,-17.25000000,6,False,2019-07-09,nan,-17.25000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7020760005,,,,,,,,,,,,,,,,,,,KR7020760005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
020760_03,020760|KR7020760005|KOSPI|2010-01-04|2026-09-01|020760_03,020760,KR7020760005|KOSPI|2010-01-04|2026-09-01,2020-11-30,2020-11-27,3615.00000000,2026-08-31,nan,-75.05000000,1170,True,2022-06-08,nan,-40.80000000,370,False,True,34.25000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,KR7020760005,,,,,,,,,,,,,,,,,,,KR7020760005,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021040_01,021040|KR7021040001|KOSDAQ|2010-01-04|2026-09-01|021040_01,021040,KR7021040001|KOSDAQ|2010-01-04|2026-09-01,2015-03-16,2015-03-13,5020.00000000,2026-08-31,nan,-81.43000000,2750,True,2022-06-24,nan,-43.43000000,1773,False,True,38.00000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,KR7021040001,,,,,,,,,,,,,,,,,,,KR7021040001,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021050_01,021050|KR7021050000|KOSPI|2010-01-04|2026-09-01|021050_01,021050,KR7021050000|KOSPI|2010-01-04|2026-09-01,2021-07-19,2021-07-16,3350.00000000,2021-08-12,nan,-15.07000000,19,False,2021-08-12,nan,-15.07000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021050000,,,,,,,,,,,,,,,,,,,KR7021050000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021050_02,021050|KR7021050000|KOSPI|2010-01-04|2026-09-01|021050_02,021050,KR7021050000|KOSPI|2010-01-04|2026-09-01,2026-05-11,2026-05-08,1699.00000000,2026-05-21,nan,-13.77000000,9,False,2026-05-21,nan,-13.77000000,9,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021050000,,,,,,,,,,,,,,,,,,,KR7021050000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021080_01,021080|KR7021080007|KOSDAQ|2010-01-04|2026-09-01|021080_01,021080,KR7021080007|KOSDAQ|2010-01-04|2026-09-01,2014-04-21,2014-04-18,1424.00000000,2014-05-16,nan,-16.50000000,17,False,2014-05-16,nan,-16.50000000,17,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021080007,,,,,,,,,,,,,,,,,,,KR7021080007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021080_02,021080|KR7021080007|KOSDAQ|2010-01-04|2026-09-01|021080_02,021080,KR7021080007|KOSDAQ|2010-01-04|2026-09-01,2014-09-01,2014-08-29,1690.00000000,2014-10-14,nan,-21.60000000,27,False,2014-10-14,nan,-21.60000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021080007,,,,,,,,,,,,,,,,,,,KR7021080007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021080_03,021080|KR7021080007|KOSDAQ|2010-01-04|2026-09-01|021080_03,021080,KR7021080007|KOSDAQ|2010-01-04|2026-09-01,2015-04-06,2015-04-03,1990.00000000,2015-07-01,nan,21.86000000,59,False,2015-07-01,nan,21.86000000,59,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021080007,,,,,,,,,,,,,,,,,,,KR7021080007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021080_04,021080|KR7021080007|KOSDAQ|2010-01-04|2026-09-01|021080_04,021080,KR7021080007|KOSDAQ|2010-01-04|2026-09-01,2020-11-09,2020-11-06,2870.00000000,2021-01-12,nan,-16.38000000,44,False,2021-01-12,nan,-16.38000000,44,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021080007,,,,,,,,,,,,,,,,,,,KR7021080007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021080_05,021080|KR7021080007|KOSDAQ|2010-01-04|2026-09-01|021080_05,021080,KR7021080007|KOSDAQ|2010-01-04|2026-09-01,2026-02-23,2026-02-20,3840.00000000,2026-03-05,nan,-22.14000000,8,False,2026-03-05,nan,-22.14000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021080007,,,,,,,,,,,,,,,,,,,KR7021080007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021240_01,021240|KR7021240007|KOSPI|2010-01-04|2026-09-01|021240_01,021240,KR7021240007|KOSPI|2010-01-04|2026-09-01,2017-04-10,2017-04-07,98600.00000000,2018-02-19,nan,-13.79000000,209,False,2018-02-19,nan,-13.79000000,209,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021240007,,,,,,,,,,,,,,,,,,,KR7021240007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021240_02,021240|KR7021240007|KOSPI|2010-01-04|2026-09-01|021240_02,021240,KR7021240007|KOSPI|2010-01-04|2026-09-01,2019-03-18,2019-03-15,96500.00000000,2019-05-03,nan,-15.03000000,34,False,2019-05-03,nan,-15.03000000,34,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021240007,,,,,,,,,,,,,,,,,,,KR7021240007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021240_03,021240|KR7021240007|KOSPI|2010-01-04|2026-09-01|021240_03,021240,KR7021240007|KOSPI|2010-01-04|2026-09-01,2021-05-31,2021-05-28,81200.00000000,2021-12-01,nan,-14.66000000,127,False,2021-12-01,nan,-14.66000000,127,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021240007,,,,,,,,,,,,,,,,,,,KR7021240007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021240_04,021240|KR7021240007|KOSPI|2010-01-04|2026-09-01|021240_04,021240,KR7021240007|KOSPI|2010-01-04|2026-09-01,2024-02-05,2024-02-02,58300.00000000,2025-05-02,nan,54.89000000,301,False,2025-05-02,nan,54.89000000,301,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021240007,,,,,,,,,,,,,,,,,,,KR7021240007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021240_05,021240|KR7021240007|KOSPI|2010-01-04|2026-09-01|021240_05,021240,KR7021240007|KOSPI|2010-01-04|2026-09-01,2026-05-18,2026-05-15,94600.00000000,2026-08-31,nan,2.43000000,72,True,2026-08-31,nan,2.43000000,72,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,KR7021240007,,,,,,,,,,,,,,,,,,,KR7021240007,,,,CONTROL=OPEN_AT_CUTOFF;CANDIDATE=OPEN_AT_CUTOFF,CONTROL=nan;CANDIDATE=nan
021320_01,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_01,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2016-06-27,2016-06-24,10450.00000000,2016-11-03,nan,-15.79000000,89,False,2016-11-03,nan,-15.79000000,89,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021320_02,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_02,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2017-06-12,2017-06-09,9470.00000000,2017-11-16,nan,-15.10000000,107,False,2017-11-16,nan,-15.10000000,107,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021320_03,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_03,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2018-05-14,2018-05-11,11850.00000000,2018-05-28,nan,-3.38000000,10,False,2018-05-28,nan,-3.38000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021320_04,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_04,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2020-09-07,2020-09-04,7810.00000000,2021-09-01,nan,47.89000000,245,False,2021-09-01,nan,47.89000000,245,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021320_05,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_05,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2025-07-14,2025-07-11,5670.00000000,2025-10-31,nan,-15.43000000,74,False,2025-10-31,nan,-15.43000000,74,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021320_06,021320|KR7021320007|KOSDAQ|2010-01-04|2026-09-01|021320_06,021320,KR7021320007|KOSDAQ|2010-01-04|2026-09-01,2026-02-19,2026-02-13,6620.00000000,2026-08-03,nan,-20.69000000,112,False,2026-08-03,nan,-20.69000000,112,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021320007,,,,,,,,,,,,,,,,,,,KR7021320007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021650_01,021650|KR7021650007|KOSDAQ|2010-01-04|2026-09-01|021650_01,021650,KR7021650007|KOSDAQ|2010-01-04|2026-09-01,2014-06-02,2014-05-30,2305.00000000,2021-03-02,nan,83.08000000,1624,False,2020-03-24,nan,-39.70000000,1394,False,True,-122.78000000,REALIZED,REALIZED,SOFT_EXIT,KR7021650007,,,,,,,,,,,,,,,,,,,KR7021650007,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021820_01,021820|KR7021820006|KOSPI|2010-01-04|2026-09-01|021820_01,021820,KR7021820006|KOSPI|2010-01-04|2026-09-01,2015-05-18,2015-05-15,37458.00000000,2015-06-08,nan,-14.90000000,15,False,2015-06-08,nan,-14.90000000,15,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021820006,,,,,,,,,,,,,,,,,,,KR7021820006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021880_01,021880|KR7021880000|KOSDAQ|2010-01-04|2026-09-01|021880_01,021880,KR7021880000|KOSDAQ|2010-01-04|2026-09-01,2021-01-25,2021-01-22,7110.00000000,2021-08-02,nan,22.57000000,131,False,2021-08-02,nan,22.57000000,131,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021880000,,,,,,,,,,,,,,,,,,,KR7021880000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021960_01,021960|KR7021960000|KOSPI|2010-01-04|2017-07-20|021960_01,021960,KR7021960000|KOSPI|2010-01-04|2017-07-20,2014-08-25,2014-08-22,22850.00000000,2014-11-26,nan,-14.44000000,63,False,2014-11-26,nan,-14.44000000,63,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021960000,,,,,,,,,,,,,,,,,,,KR7021960000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
021960_02,021960|KR7021960000|KOSPI|2010-01-04|2017-07-20|021960_02,021960,KR7021960000|KOSPI|2010-01-04|2017-07-20,2015-06-01,2015-05-29,23550.00000000,2016-01-21,nan,-16.56000000,162,False,2016-01-21,nan,-16.56000000,162,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7021960000,,,,,,,,,,,,,,,,,,,KR7021960000,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
022100_01,022100|KR7022100002|KOSDAQ|2010-01-04|2023-12-28|022100_01,022100,KR7022100002|KOSDAQ|2010-01-04|2023-12-28,2017-03-20,2017-03-17,6550.00000000,2018-10-30,nan,-21.83000000,393,False,2018-10-30,nan,-21.83000000,393,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7022100002,,,,,,,,,,,,,,,,,,,KR7022100002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
022100_02,022100|KR7022100002|KOSDAQ|2010-01-04|2023-12-28|022100_02,022100,KR7022100002|KOSDAQ|2010-01-04|2023-12-28,2020-10-19,2020-10-16,7020.00000000,2021-04-01,nan,6.41000000,113,False,2021-04-01,nan,6.41000000,113,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7022100002,,,,,,,,,,,,,,,,,,,KR7022100002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
022220_01,022220|KR7022220008|KOSDAQ|2010-01-04|2026-09-01|022220_01,022220,KR7022220008|KOSDAQ|2010-01-04|2026-09-01,2014-07-07,2014-07-04,2673.00000000,2014-10-08,nan,-15.26000000,26,False,2014-10-08,nan,-15.26000000,26,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7022220008,,,,,,,,,,,,,,,,,,,KR7022220008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
022220_02,022220|KR7022220008|KOSDAQ|2010-01-04|2026-09-01|022220_02,022220,KR7022220008|KOSDAQ|2010-01-04|2026-09-01,2017-07-31,2017-07-28,2930.00000000,2018-10-11,nan,-22.87000000,290,False,2018-10-11,nan,-22.87000000,290,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7022220008,,,,,,,,,,,,,,,,,,,KR7022220008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
022220_03,022220|KR7022220008|KOSDAQ|2010-01-04|2026-09-01|022220_03,022220,KR7022220008|KOSDAQ|2010-01-04|2026-09-01,2021-04-12,2021-04-09,2295.00000000,2021-11-30,nan,-16.56000000,159,False,2021-11-30,nan,-16.56000000,159,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7022220008,,,,,,,,,,,,,,,,,,,KR7022220008,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023000_01,023000|KR7023000003|KOSPI|2011-07-22|2026-09-01|023000_01,023000,KR7023000003|KOSPI|2011-07-22|2026-09-01,2014-07-21,2014-07-18,4965.00000000,2014-11-05,nan,-22.66000000,72,False,2014-11-05,nan,-22.66000000,72,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023000003,,,,,,,,,,,,,,,,,,,KR7023000003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023000_02,023000|KR7023000003|KOSPI|2011-07-22|2026-09-01|023000_02,023000,KR7023000003|KOSPI|2011-07-22|2026-09-01,2021-01-25,2021-01-22,2885.00000000,2021-08-02,nan,22.01000000,131,False,2021-08-02,nan,22.01000000,131,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023000003,,,,,,,,,,,,,,,,,,,KR7023000003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023000_03,023000|KR7023000003|KOSPI|2011-07-22|2026-09-01|023000_03,023000,KR7023000003|KOSPI|2011-07-22|2026-09-01,2023-07-10,2023-07-07,3500.00000000,2023-08-17,nan,-15.29000000,28,False,2023-08-17,nan,-15.29000000,28,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023000003,,,,,,,,,,,,,,,,,,,KR7023000003,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023150_01,023150|KR7023150006|KOSPI|2010-01-04|2026-09-01|023150_01,023150,KR7023150006|KOSPI|2010-01-04|2026-09-01,2014-02-10,2014-02-07,3870.00000000,2014-09-01,nan,125.58000000,140,False,2014-09-01,nan,125.58000000,140,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023150006,,,,,,,,,,,,,,,,,,,KR7023150006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023150_02,023150|KR7023150006|KOSPI|2010-01-04|2026-09-01|023150_02,023150,KR7023150006|KOSPI|2010-01-04|2026-09-01,2019-05-07,2019-05-03,6780.00000000,2022-01-03,nan,53.39000000,660,False,2022-01-03,nan,53.39000000,660,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023150006,,,,,,,,,,,,,,,,,,,KR7023150006,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023160_01,023160|KR7023160005|KOSDAQ|2010-01-04|2026-09-01|023160_01,023160,KR7023160005|KOSDAQ|2010-01-04|2026-09-01,2021-05-03,2021-04-30,11050.00000000,2021-11-01,nan,5.88000000,123,False,2021-11-01,nan,5.88000000,123,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023160005,,,,,,,,,,,,,,,,,,,KR7023160005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023160_02,023160|KR7023160005|KOSDAQ|2010-01-04|2026-09-01|023160_02,023160,KR7023160005|KOSDAQ|2010-01-04|2026-09-01,2025-01-13,2025-01-10,19690.00000000,2025-10-01,nan,33.32000000,177,False,2025-10-01,nan,33.32000000,177,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023160005,,,,,,,,,,,,,,,,,,,KR7023160005,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023350_01,023350|KR7023350002|KOSPI|2011-04-28|2026-09-01|023350_01,023350,KR7023350002|KOSPI|2011-04-28|2026-09-01,2014-04-07,2014-04-04,6580.00000000,2014-08-26,nan,-15.65000000,96,False,2014-08-26,nan,-15.65000000,96,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023350002,,,,,,,,,,,,,,,,,,,KR7023350002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023350_02,023350|KR7023350002|KOSPI|2011-04-28|2026-09-01|023350_02,023350,KR7023350002|KOSPI|2011-04-28|2026-09-01,2021-01-18,2021-01-15,7370.00000000,2021-07-01,nan,55.36000000,114,False,2021-07-01,nan,55.36000000,114,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023350002,,,,,,,,,,,,,,,,,,,KR7023350002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023350_03,023350|KR7023350002|KOSPI|2011-04-28|2026-09-01|023350_03,023350,KR7023350002|KOSPI|2011-04-28|2026-09-01,2026-05-11,2026-05-08,5360.00000000,2026-06-02,nan,-16.04000000,16,False,2026-06-02,nan,-16.04000000,16,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023350002,,,,,,,,,,,,,,,,,,,KR7023350002,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023410_01,023410|KR7023410004|KOSDAQ|2010-01-04|2026-09-01|023410_01,023410,KR7023410004|KOSDAQ|2010-01-04|2026-09-01,2014-05-07,2014-05-02,3855.00000000,2014-10-13,nan,-18.42000000,106,False,2014-10-13,nan,-18.42000000,106,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023410004,,,,,,,,,,,,,,,,,,,KR7023410004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
023410_02,023410|KR7023410004|KOSDAQ|2010-01-04|2026-09-01|023410_02,023410,KR7023410004|KOSDAQ|2010-01-04|2026-09-01,2015-03-30,2015-03-27,4480.00000000,2015-07-01,nan,53.12000000,65,False,2015-07-01,nan,53.12000000,65,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,KR7023410004,,,,,,,,,,,,,,,,,,,KR7023410004,,,,CONTROL=REALIZED;CANDIDATE=REALIZED,CONTROL=nan;CANDIDATE=nan
