ticker,name,market,isu_cd,identity_effective_from,identity_effective_to,repository_status,repository_reason,row_count,first_daily_date,last_daily_date,evaluation_status,pattern_b_state,reason_codes,reason_details,range_36m,monthly_ma24_distance,range_52w,monthly_last_bar,weekly_last_bar,feature_contract_version,state_rule_version,error,prior_same_isu_segment,stale_monthly_bar,stale_weekly_bar
289080,SV인베스트먼트,KOSDAQ,KR7289080004,2018-07-06,2026-09-21,LOADED,,2013,2018-07-06,2026-09-21,READY,NORMAL,,,0.3004646360351058,0.15408531277204318,0.35533277638540794,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
289220,자이언트스텝,KOSDAQ,KR7289220006,2021-03-24,2026-09-21,LOADED,,1346,2021-03-24,2026-09-21,READY,DEEP_DEPRESSED,,,0.0053701104534081895,-0.7899365836679599,0.009913713970993207,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
289930,웨이비스,KOSDAQ,KR7289930000,2024-10-25,2026-09-21,LOADED,,465,2024-10-25,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 23|MONTHLY_MA24_DISTANCE: need 24 bars, have 23",,,0.11461619348054679,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290090,트윔,KOSDAQ,KR7290090000,2021-11-17,2026-09-21,LOADED,,1186,2021-11-17,2026-09-21,READY,DEPRESSED,,,0.06563876651982378,-0.4050931384107521,0.16972477064220184,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290120,DH오토리드,KOSDAQ,KR7290120005,2018-12-07,2026-09-21,LOADED,,1911,2018-12-07,2026-09-21,READY,DEPRESSED,,,0.05530642750373692,-0.09990173599737961,0.01639344262295082,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290270,휴네시온,KOSDAQ,KR7290270008,2018-08-02,2026-09-21,LOADED,,1996,2018-08-02,2026-09-21,READY,DEPRESSED,,,0.16544655929721816,-0.18528594239753982,0.1815519765739385,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290520,신도기연,KOSDAQ,KR7290520006,2020-07-06,2026-09-21,LOADED,,1509,2020-07-06,2026-09-21,READY,DEEP_DEPRESSED,,,0.04293628808864266,-0.19633507853403143,0.14057507987220447,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290550,디케이티,KOSDAQ,KR7290550003,2018-12-21,2026-09-21,LOADED,,1901,2018-12-21,2026-09-21,READY,NORMAL,,,0.362914364640884,0.4843135050039358,0.5157299399080947,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290560,파라택시스이더리움,KOSDAQ,KR7290560002,2023-11-03,2026-09-21,LOADED,,689,2023-11-03,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 34",,-0.025508672948802658,0.33489304812834225,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290650,엘앤씨바이오,KOSDAQ,KR7290650001,2018-11-01,2026-09-21,LOADED,,1937,2018-11-01,2026-09-21,READY,NORMAL,,,0.3463679285130987,0.15353601435527442,0.06451813910594334,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290660,다이나믹솔루션,KOSDAQ,KR7290660000,2018-11-28,2026-09-21,LOADED,,1904,2018-11-28,2026-09-21,READY,DEPRESSED,,,0.22647951441578149,-0.06375773363725168,0.15043859649122807,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290670,대보마그네틱,KOSDAQ,KR7290670009,2018-11-06,2026-09-21,LOADED,,1926,2018-11-06,2026-09-21,READY,DEEP_DEPRESSED,,,0.03678440925700365,-0.6208788660988918,0.14276358873608383,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290690,아리바이오홀딩스,KOSDAQ,KR7290690007,2020-11-06,2026-09-21,LOADED,,1420,2020-11-06,2026-09-21,READY,DEEP_DEPRESSED,,,0.04121605383321317,-0.20296630662582626,0.27293064876957496,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290720,푸드나무,KOSDAQ,KR7290720002,2018-10-04,2026-09-21,LOADED,,1932,2018-10-04,2026-09-21,READY,NORMAL,,,0.10563121089436879,0.061181710991746296,0.47687996263428306,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
290740,액트로,KOSDAQ,KR7290740000,2018-08-28,2026-09-21,LOADED,,1973,2018-08-28,2026-09-21,READY,NORMAL,,,0.25825932504440496,0.247877534861215,0.3285968028419183,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
291230,컴투스엔,KOSDAQ,KR7291230001,2021-08-20,2026-09-21,LOADED,,1230,2021-08-20,2026-09-21,READY,DEEP_DEPRESSED,,,0.030643072939145446,-0.6225730811317806,0.13066666666666665,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
291650,츌립앤사이언스,KOSDAQ,KR7291650000,2020-09-16,2026-09-21,LOADED,,1458,2020-09-16,2026-09-21,READY,DEPRESSED,,,0.055921995985087465,-0.26718843224651667,0.08314436885865457,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
291810,핀텔,KOSDAQ,KR7291810000,2022-10-20,2026-09-21,LOADED,,959,2022-10-20,2026-09-21,READY,DEPRESSED,,,0.10017574692442882,-0.3574429524672543,0.1860986547085202,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
293480,하나제약,KOSPI,KR7293480000,2018-10-02,2026-09-21,LOADED,,1949,2018-10-02,2026-09-21,READY,DEPRESSED,,,0.06304985337243402,-0.1991882610053075,0.0585480093676815,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
293490,카카오게임즈,KOSDAQ,KR7293490009,2020-09-10,2026-09-21,LOADED,,1477,2020-09-10,2026-09-21,READY,DEPRESSED,,,0.09156517816869644,-0.39936937192852884,0.21526586620926244,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
293580,나우IB,KOSDAQ,KR7293580007,2018-10-04,2026-09-21,LOADED,,1936,2018-10-04,2026-09-21,READY,DEPRESSED,,,0.2465863453815261,0.04264788234253891,0.11162790697674418,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
293780,압타바이오,KOSDAQ,KR7293780003,2019-06-12,2026-09-21,LOADED,,1776,2019-06-12,2026-09-21,READY,DEPRESSED,,,0.21772805507745266,-0.1330605333709609,0.33048433048433046,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
294090,이오플로우,KOSDAQ,KR7294090006,2020-09-14,2026-09-21,LOADED,,1067,2020-09-14,2025-03-21,READY,DEEP_DEPRESSED,,,0.0013519777503090235,-0.8682916588400384,0.0022015347842495913,2025-03-31,2025-03-21,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
294140,레몬,KOSDAQ,KR7294140009,2020-02-28,2026-09-21,LOADED,,1595,2020-02-28,2026-09-21,READY,DEPRESSED,,,0.13674698795180723,-0.429699584791989,0.17650602409638555,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
294570,쿠콘,KOSDAQ,KR7294570007,2021-04-28,2026-09-21,LOADED,,1320,2021-04-28,2026-09-21,READY,NORMAL,,,0.4432314410480349,0.1436419670373843,0.41569767441860467,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
294630,서남,KOSDAQ,KR7294630009,2020-02-20,2026-09-21,LOADED,,1616,2020-02-20,2026-09-21,READY,DEPRESSED,,,0.05021728633510381,-0.09962017725061645,0.19670442842430483,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
294870,IPARK현대산업개발,KOSPI,KR7294870001,2018-06-12,2026-09-21,LOADED,,2025,2018-06-12,2026-09-21,READY,OVERHEATED,,,0.7361187465640462,0.1231775364492711,0.8159509202453987,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
295310,에이치브이엠,KOSDAQ,KR7295310007,2024-06-28,2026-09-21,LOADED,,543,2024-06-28,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 27",,0.12275266011659669,0.31503482179434655,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
296640,이노에이엑스,KOSDAQ,KR7296640006,2022-10-07,2026-09-21,LOADED,,967,2022-10-07,2026-09-21,READY,NORMAL,,,0.4074074074074074,-0.020733123237684503,0.41512345679012347,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
297090,씨에스베어링,KOSDAQ,KR7297090003,2019-11-21,2026-09-21,LOADED,,1657,2019-11-21,2026-09-21,READY,DEPRESSED,,,0.09481915933528837,-0.3272904755264259,0.22366412213740458,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
297570,아틀라스링크,KOSDAQ,KR7297570004,2019-10-01,2026-09-21,LOADED,,1696,2019-10-01,2026-09-21,READY,DEPRESSED,,,0.17142857142857143,-0.13621867881548966,0.06985525487728131,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
297890,HB솔루션,KOSDAQ,KR7297890006,2020-06-22,2026-09-21,LOADED,,1531,2020-06-22,2026-09-21,READY,DEEP_DEPRESSED,,,0.038293216630196934,-0.30440677966101704,0.15380116959064327,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298000,효성화학,KOSPI,KR7298000001,2018-07-13,2026-09-21,LOADED,,1698,2018-07-13,2026-09-21,READY,DEEP_DEPRESSED,,,0.04117444661084987,-0.5180639465438746,0.11808278867102397,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298020,효성티앤씨,KOSPI,KR7298020009,2018-07-13,2026-09-21,LOADED,,2010,2018-07-13,2026-09-21,READY,NORMAL,,,0.45614035087719296,0.2593172056501012,0.36033519553072624,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298040,효성중공업,KOSPI,KR7298040007,2018-07-13,2026-09-21,LOADED,,2010,2018-07-13,2026-09-21,READY,OVERHEATED,,,0.6123507365118104,0.8339651837524178,0.45900204260285965,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298050,HS효성첨단소재,KOSPI,KR7298050006,2018-07-13,2026-09-21,LOADED,,2010,2018-07-13,2026-09-21,READY,DEPRESSED,,,0.1256661991584853,-0.10877961130960989,0.21020408163265306,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298060,풍전약품,KOSDAQ,KR7298060005,2020-06-17,2026-09-21,LOADED,,1520,2020-06-17,2026-09-21,READY,DEEP_DEPRESSED,,,0.007674943566591422,-0.5490128951272395,0.02145922746781116,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298380,에이비엘바이오,KOSDAQ,KR7298380007,2018-12-19,2026-09-21,LOADED,,1903,2018-12-19,2026-09-21,READY,DEPRESSED,,,0.2367736339982654,-0.22060170191856698,0.01032448377581121,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298540,더네이쳐홀딩스,KOSDAQ,KR7298540006,2020-07-27,2026-09-21,LOADED,,1509,2020-07-27,2026-09-21,READY,DEPRESSED,,,0.06676557863501484,-0.24099849404463103,0.22560975609756098,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298690,에어부산,KOSPI,KR7298690009,2018-12-27,2026-09-21,LOADED,,1826,2018-12-28,2026-09-21,READY,DEPRESSED,,,0.06699029126213592,-0.22736216351990624,0.12738095238095237,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
298830,슈어소프트테크,KOSDAQ,KR7298830001,2023-04-28,2026-09-21,LOADED,,827,2023-04-28,2026-09-21,READY,DEPRESSED,,,0.16589595375722543,-0.2026667665455636,0.1516497461928934,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
299030,하나기술,KOSDAQ,KR7299030007,2020-11-25,2026-09-21,LOADED,,1426,2020-11-25,2026-09-21,READY,DEEP_DEPRESSED,,,0.049817147501015846,-0.3531019978969506,0.1593984962406015,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
299170,더블유에스아이,KOSDAQ,KR7299170001,2020-12-01,2026-09-21,LOADED,,1423,2020-12-01,2026-09-21,READY,DEPRESSED,,,0.059679037111334,-0.34381766880290465,0.04613841524573721,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
299660,셀리드,KOSDAQ,KR7299660001,2019-02-20,2026-09-21,LOADED,,1857,2019-02-20,2026-09-21,READY,DEPRESSED,,,0.12269981251301992,-0.25097387065175303,0.3517296012674941,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
300080,플리토,KOSDAQ,KR7300080009,2019-07-17,2026-09-21,LOADED,,1761,2019-07-17,2026-09-21,READY,NORMAL,,,0.32052369984240514,-0.09251119850266032,0.23893805309734514,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
300120,라온피플,KOSDAQ,KR7300120003,2019-10-18,2026-09-21,LOADED,,1686,2019-10-18,2026-09-21,READY,DEEP_DEPRESSED,,,0.027463586934952575,-0.7168719798543524,0.11782446968935358,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
300720,한일시멘트,KOSPI,KR7300720000,2018-08-06,2026-09-21,LOADED,,1989,2018-08-06,2026-09-21,READY,NORMAL,,,0.5442684063373718,0.022927159287378762,0.4465174129353234,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
301300,바이브컴퍼니,KOSDAQ,KR7301300000,2020-10-28,2026-09-21,LOADED,,1435,2020-10-28,2026-09-21,READY,DEPRESSED,,,0.08843036109064112,-0.5275708067160383,0.26922087940344563,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
302430,이노메트리,KOSDAQ,KR7302430004,2018-12-12,2026-09-21,LOADED,,1904,2018-12-12,2026-09-21,READY,NORMAL,,,0.3418032786885246,0.05718352985415387,0.45139813581890814,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
302440,SK바이오사이언스,KOSPI,KR7302440003,2021-03-18,2026-09-21,LOADED,,1352,2021-03-18,2026-09-21,READY,DEPRESSED,,,0.15639810426540285,-0.15989061075660893,0.12033898305084746,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
302550,리메드,KOSDAQ,KR7302550009,2019-12-06,2026-09-21,LOADED,,1652,2019-12-06,2026-09-21,READY,DEPRESSED,,,0.2113289760348584,-0.13704731779743073,0.18361581920903955,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
303360,프로티아,KOSDAQ,KR7303360002,2023-06-16,2026-09-21,LOADED,,796,2023-06-16,2026-09-21,READY,OVERHEATED,,,0.6524663677130045,0.3008526187576126,0.5046728971962616,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
303530,이노뎁,KOSDAQ,KR7303530000,2021-06-18,2026-09-21,LOADED,,1288,2021-06-18,2026-09-21,READY,DEEP_DEPRESSED,,,0.04281045751633987,-0.49256546021614567,0.17446808510638298,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
303810,동국생명과학,KOSDAQ,KR7303810006,2025-02-17,2026-09-21,LOADED,,391,2025-02-17,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 19|MONTHLY_MA24_DISTANCE: need 24 bars, have 19",,,0.08428246013667426,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
304100,솔트룩스,KOSDAQ,KR7304100001,2020-07-23,2026-09-21,LOADED,,1506,2020-07-23,2026-09-21,READY,DEPRESSED,,,0.12443808745402533,-0.37364835200572366,0.2054531490015361,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
304360,에스바이오메딕스,KOSDAQ,KR7304360001,2023-05-04,2026-09-21,LOADED,,822,2023-05-04,2026-09-21,READY,NORMAL,,,0.28868980963045915,-0.2156423476699556,0.22272568839316836,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
304840,피플바이오,KOSDAQ,KR7304840002,2020-10-19,2026-09-21,LOADED,,1414,2020-10-20,2026-07-31,READY,DEEP_DEPRESSED,,,0.0,-0.739302172481896,0.0,2026-07-31,2026-07-31,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
305090,마이크로디지탈,KOSDAQ,KR7305090003,2019-06-05,2026-09-21,LOADED,,1768,2019-06-05,2026-09-03,READY,DEEP_DEPRESSED,,,0.00854295206454675,-0.8173056370596351,0.0,2026-08-31,2026-09-04,V01,PATTERN_B_STATE_RULE_V02,,False,False,True
306040,에스제이그룹,KOSDAQ,KR7306040007,2019-11-18,2026-09-21,LOADED,,1675,2019-11-18,2026-09-21,READY,DEEP_DEPRESSED,,,0.0408982748364069,-0.6245589505284369,0.02007733491969066,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
306200,세아제강,KOSPI,KR7306200007,2018-10-05,2026-09-21,LOADED,,1955,2018-10-05,2026-09-21,READY,NORMAL,,,0.28244972577696525,0.007155148990127813,0.4675324675324675,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
306620,지아이에스,KOSDAQ,KR7306620006,2020-02-11,2026-09-21,LOADED,,1624,2020-02-11,2026-09-21,READY,DEPRESSED,,,0.22951388888888888,-0.19169676356113474,0.2604166666666667,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307180,아이엘,KOSDAQ,KR7307180000,2019-12-27,2026-09-21,LOADED,,1652,2019-12-27,2026-09-21,READY,NORMAL,,,0.4025,0.443107045418071,0.44125,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307280,원바이오젠,KOSDAQ,KR7307280008,2021-02-09,2026-09-21,LOADED,,1359,2021-02-09,2026-09-21,READY,NORMAL,,,0.27440785673021373,0.026817804810616686,0.30949105914718017,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307750,국전,KOSDAQ,KR7307750000,2020-12-30,2026-09-21,LOADED,,1399,2020-12-30,2026-09-21,READY,DEPRESSED,,,0.10072595281306715,-0.356434466192594,0.14883720930232558,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307870,비투엔,KOSDAQ,KR7307870006,2021-11-18,2026-09-21,LOADED,,1185,2021-11-18,2026-09-21,READY,NORMAL,,,0.1708185053380783,0.0272675086107923,0.6037574722459437,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307930,컴퍼니케이,KOSDAQ,KR7307930008,2019-05-23,2026-09-21,LOADED,,1801,2019-05-23,2026-09-21,READY,NORMAL,,,0.323943661971831,0.02874638543970076,0.2203659506762132,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
307950,현대오토에버,KOSPI,KR7307950006,2019-03-28,2026-09-21,LOADED,,1839,2019-03-28,2026-09-21,READY,NORMAL,,,0.32794577685088633,0.5264595373541971,0.23943815331010454,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
308080,바이젠셀,KOSDAQ,KR7308080001,2021-08-25,2026-09-21,LOADED,,1240,2021-08-25,2026-09-21,READY,DEPRESSED,,,0.24875456658917303,0.20069461672041666,0.18824352694191743,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
308100,형지글로벌,KOSDAQ,KR7308100007,2019-06-10,2026-09-21,LOADED,,1783,2019-06-10,2026-09-21,READY,DEEP_DEPRESSED,,,0.004933783432874578,-0.8304869389738032,0.017837235228539576,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
308170,씨티알모빌리티,KOSPI,KR7308170000,2019-11-25,2026-09-21,LOADED,,1675,2019-11-25,2026-09-21,READY,DEPRESSED,,,0.05748031496062992,-0.3099952479011563,0.07328767123287672,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
308430,셀비온,KOSDAQ,KR7308430008,2024-10-16,2026-09-21,LOADED,,472,2024-10-16,2026-09-21,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 23|MONTHLY_MA24_DISTANCE: need 24 bars, have 23",,,0.11062906724511931,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
309710,아이티켐,KOSDAQ,KR7309710002,2025-08-07,2026-09-21,LOADED,,158,2025-08-07,2026-04-02,UNAVAILABLE,,36M_RANGE_POSITION:INSUFFICIENT_BARS|MONTHLY_MA24_DISTANCE:INSUFFICIENT_BARS|52W_RANGE_POSITION:INSUFFICIENT_BARS,"36M_RANGE_POSITION: need 36 bars, have 9|MONTHLY_MA24_DISTANCE: need 24 bars, have 9|52W_RANGE_POSITION: need 52 bars, have 35",,,,2026-04-30,2026-04-03,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
309930,조이웍스앤코,KOSDAQ,KR7309930006,2020-12-24,2026-09-21,LOADED,,1391,2020-12-24,2026-09-21,READY,DEEP_DEPRESSED,,,0.04262295081967213,-0.6478241729574616,0.08468614718614718,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
309960,LB인베스트먼트,KOSDAQ,KR7309960003,2023-03-29,2026-09-21,LOADED,,849,2023-03-29,2026-09-21,READY,NORMAL,,,0.29791459781529295,-0.06210821144356027,0.1578313253012048,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
310200,애니플러스,KOSDAQ,KR7310200001,2020-02-07,2026-09-21,LOADED,,1626,2020-02-07,2026-09-21,READY,DEPRESSED,,,0.056155507559395246,-0.35983426129742324,0.05684647302904564,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
310210,보로노이,KOSDAQ,KR7310210000,2022-06-24,2026-09-21,LOADED,,1037,2022-06-24,2026-09-21,READY,NORMAL,,,0.393633875846176,0.008018327605956443,0.12697841726618705,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
310870,디와이씨,KOSDAQ,KR7310870001,2021-12-14,2026-09-21,LOADED,,1167,2021-12-14,2026-09-21,READY,NORMAL,,,0.19135802469135801,-0.06947032206547776,0.2765179224579371,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
311320,지오엘리먼트,KOSDAQ,KR7311320006,2021-11-11,2026-09-21,LOADED,,1178,2021-11-11,2026-09-21,READY,NORMAL,,,0.37846836847946724,0.16966022194256936,0.4522760646108664,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
311390,네오크레마,KOSDAQ,KR7311390009,2019-08-22,2026-09-21,LOADED,,1738,2019-08-22,2026-09-21,READY,DEPRESSED,,,0.06096092809456058,-0.568455330596064,0.041718066614332174,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
311690,CJ 바이오사이언스,KOSDAQ,KR7311690002,2019-12-26,2026-09-21,LOADED,,1649,2019-12-26,2026-09-21,READY,DEPRESSED,,,0.06416772554002541,-0.5407400441957779,0.09487534626038781,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
312610,에이에프더블류,KOSDAQ,KR7312610009,2019-07-01,2026-09-21,LOADED,,1775,2019-07-01,2026-09-21,READY,DEEP_DEPRESSED,,,0.015225933202357564,-0.745179991910476,0.0034285714285714284,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
313760,캐리,KOSDAQ,KR7313760001,2019-07-25,2026-09-21,LOADED,,1635,2019-07-25,2026-03-31,READY,DEEP_DEPRESSED,,,0.0019363762102351315,-0.8868038618910367,0.004204204204204204,2026-03-31,2026-04-03,V01,PATTERN_B_STATE_RULE_V02,,False,True,True
314130,지놈앤컴퍼니,KOSDAQ,KR7314130006,2020-12-23,2026-09-21,LOADED,,1407,2020-12-23,2026-09-21,READY,DEPRESSED,,,0.19787765293383272,-0.07701761573125776,0.11608300907911803,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
314140,알피바이오,KOSDAQ,KR7314140005,2022-09-29,2026-09-21,LOADED,,972,2022-09-29,2026-09-21,READY,NORMAL,,,0.27608346709470305,0.02677294093603111,0.2569444444444444,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
314930,바이오다인,KOSDAQ,KR7314930009,2021-03-17,2026-09-21,LOADED,,1353,2021-03-17,2026-09-21,READY,DEEP_DEPRESSED,,,0.045454545454545456,-0.46526962334025834,0.029097963142580018,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
315640,딥노이드,KOSDAQ,KR7315640003,2021-08-17,2026-09-21,LOADED,,1247,2021-08-17,2026-09-21,READY,DEEP_DEPRESSED,,,0.04298014658791717,-0.6098885557504101,0.20645962732919254,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
316140,우리금융지주,KOSPI,KR7316140003,2019-02-13,2026-09-21,LOADED,,1869,2019-02-13,2026-09-21,READY,OVERHEATED,,,0.7424749163879598,0.38721206628247007,0.6824925816023739,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
317120,라닉스,KOSDAQ,KR7317120004,2019-09-18,2026-09-21,LOADED,,1719,2019-09-18,2026-09-21,READY,DEPRESSED,,,0.08048727430933217,-0.3481273442841041,0.15390625,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
317240,TS트릴리온,KOSDAQ,KR7317240000,2020-12-30,2026-09-21,LOADED,,1231,2020-12-30,2026-09-21,READY,DEEP_DEPRESSED,,,0.040991942423531255,-0.1753867547366591,0.16517493897477625,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
317330,덕산테코피아,KOSDAQ,KR7317330009,2019-08-02,2026-09-21,LOADED,,1751,2019-08-02,2026-09-21,READY,DEPRESSED,,,0.09522212908633697,-0.39000244209418977,0.210337972166998,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
317400,자이에스앤디,KOSPI,KR7317400000,2019-11-06,2026-09-21,LOADED,,1682,2019-11-06,2026-09-21,READY,EXTREME_OVERHEATED,,,0.9839541547277937,1.7795795795795795,0.7880496054114995,2026-08-31,2026-09-18,V01,PATTERN_B_STATE_RULE_V02,,False,False,False
