ticker,identity,market,signal_date,threshold_krw,source,market_cap,partition_status,partition_path,partition_file_sha256,partition_content_sha256,status,reason,strategy_signal_qualified
000700,KR7000700005,KOSPI,2026-03-27,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,173698886040,COMPLETE,market=KOSPI/year=2026/2026-03-27.parquet,6f1fd780419f1664a1f9b209434ba8089cd2a2cfe99a2c067484aaf08f24730c,dd22a1ab9ea43130ab3ce828eca2e9df826b2cba6ba249730e8372d1cddd617c,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000700,KR7000700005,KOSPI,2026-04-10,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,169271778000,COMPLETE,market=KOSPI/year=2026/2026-04-10.parquet,4db35ea7b56bd1b4122ae1d3cee39b5a5e974e7ddf0d3437eb0258a5d6bbfa64,e47abc82b7c4b4e56da4c9c00b0e803ba24ea2074cc86c8e3bef22fdab989eff,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-07-04,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,72490000000,COMPLETE,market=KOSPI/year=2025/2025-07-04.parquet,e127011e75ae9304f5f549c21549c129501a7b515d67798195770fb679e37adc,d9d3f30af94397b597cb10995260d09a2204ad639f963880e2a5860ede9f92f9,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-07-11,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,74470000000,COMPLETE,market=KOSPI/year=2025/2025-07-11.parquet,5f7351bc72f15cca549c64472daa41e4bfda416f7887b31c76ad07e260bd0b26,9bf6a24a7351a465da3daaf5995e3339809a1f5ba25312e967fccf54280d64d5,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-07-18,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,73700000000,COMPLETE,market=KOSPI/year=2025/2025-07-18.parquet,8c350ae0de64616c77c8957c34e511df783d29e2fab5e0888c26a7eb4578df16,5d49b251441c4b247599ef0ee586f8c2622c3c7d5df7b2e86704e78a2dbcfe33,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-07-25,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,71060000000,COMPLETE,market=KOSPI/year=2025/2025-07-25.parquet,efe8ae53f6dc519625ce7cf138b567dd89058469b5c37668f92a89bc8349e882,07bbe26be5cc1adb76676454bbf4954f30c6b14cfca28761b6296c0c4e46087a,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-08-01,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,69080000000,COMPLETE,market=KOSPI/year=2025/2025-08-01.parquet,f2232186a649d35f8a168d2554eb0ed5572e95fc72fc9a9bb5777fe4579f0238,a6e8e423e70b470946feddd27b1c6a7398dcd5c53359d4f3096a480aa37f020e,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-03-08,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,144950000000,COMPLETE,market=KOSPI/year=2024/2024-03-08.parquet,379aae22a0b579cb8b7d4083d251790d05a5f967adf91c9f013421dd59c845c0,307d7eca6859afbcf99d5f836bf1876d549491ff212335f45fab2d3236c64c11,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2025-08-08,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,70950000000,COMPLETE,market=KOSPI/year=2025/2025-08-08.parquet,f90702aa2ca3da46703ad4ac871e82a60109c0933c1ba581437eed958c413165,c64c408a96139b24ac49c5ce41c06288d9dc5b21e2c4c7f67318b319a8f47522,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-03-15,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,141700000000,COMPLETE,market=KOSPI/year=2024/2024-03-15.parquet,72c9309446298d6294f08d3c58e22ef4404942314c00aa7e820c11372e2705d9,687bf6b7b3e34406aab3967b68c7b73212e6544390cc6c6b7e8d4e79ce05d40d,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-03-22,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,156975000000,COMPLETE,market=KOSPI/year=2024/2024-03-22.parquet,7dc90980df34dd9bcf704a6360ea1f6a02cb408a4b4e3e15ed54af34040a3b3e,cfe2595725e2f8df9e6a6b5d41505e91f27115c17fe922b65be2407fadc943cf,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-03-29,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,157300000000,COMPLETE,market=KOSPI/year=2024/2024-03-29.parquet,6cfab742835af288af3d6f5282e5dc09c54bcc8b02d56be2f815316f7657f538,c83df6a22016f4a6f7735f8e420236262b90eb6508a31356733273965b1c8ca8,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-04-05,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,178100000000,COMPLETE,market=KOSPI/year=2024/2024-04-05.parquet,a8d96edc1d0c3f5a6d1ad05c601c542a8e023bdf0e849913172bebfd49e5df9d,9b341a6e6b5e0058142ca4b49a748d2c6df4b0ed7a39d4a93e87189245662b17,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2026-01-23,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,86020000000,COMPLETE,market=KOSPI/year=2026/2026-01-23.parquet,b8fc76661402e9865d172a72baaf2202f55d7ffdd4216373d2fe1418c890f26b,36e0f1fb8a8c9855fc748a793c77465420eb30911f3e07df5d1b21baa32040f7,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-04-12,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,171925000000,COMPLETE,market=KOSPI/year=2024/2024-04-12.parquet,53001f136de5ea7431ac1a9da66e5eaa6353c61493668eb7b89ded70c8702a72,ee392bb5f129b1a17875f412002265fdba178c4da0a0ed89a236359ddab438fe,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2026-01-30,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,87230000000,COMPLETE,market=KOSPI/year=2026/2026-01-30.parquet,4f31998982e634a32c0ef2b1e1c4a2d2c04e8f6789e49fcc183436c032162712,36742ad4d0238796041356c337f536a38e7d537798da2e6402fdcd8757b2513b,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-04-19,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,173550000000,COMPLETE,market=KOSPI/year=2024/2024-04-19.parquet,20326c3aea46727b1a8af90dccd5841dfb7d6f2b59e2659a409e4344e7377755,98657f4025981b9285776a32b13822a693808830df8c1dea6d995b0bec36cd0e,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2026-02-06,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,90530000000,COMPLETE,market=KOSPI/year=2026/2026-02-06.parquet,44cb8cb5a42ca142d1437f3f35f820038cb38a7e51fede89bead7aa712b54a59,e922a2d2a5ee1425a9f0768fce7aa560d77dcc319229d09b46a3ba59f0e07ca6,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-04-26,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,193700000000,COMPLETE,market=KOSPI/year=2024/2024-04-26.parquet,c714862da96c32a8c2a994e585deb4227feb574e6932332e0d50e12d101b9387,d032e1d72977c66e2408645ba16058e928585976d26e293f25ef54a46c5c8cc5,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2026-02-13,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,93830000000,COMPLETE,market=KOSPI/year=2026/2026-02-13.parquet,f092d38d7d80f9a285b0fc639d034a5e5f729bf337ae0843e12db8076bcb21f6,04155587c9ce6a5631f435efd7e7424d85d255c2c297b833e676c463c7dcc09b,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000850,KR7000850008,KOSPI,2026-02-20,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,97460000000,COMPLETE,market=KOSPI/year=2026/2026-02-20.parquet,7edea5e75b2b05c93da48267d4812a1800e4e2fe5e13f0261db76a93857b48fa,825ac873d01f818714008db3c4f43a1b4b4306c9d08b1df3b12a92966e95e31a,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2024-05-10,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,181675000000,COMPLETE,market=KOSPI/year=2024/2024-05-10.parquet,4b18721e7a663fcbc7b6a0f5a7d01ac33095945ea9daba0410f8c124c583415b,63bc3d339cb0ca319458edcab02d8e1d3a31c9b3049c4ef72131e2f42879ae99,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000970,KR7000970004,KOSPI,2021-04-16,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,227776995000,COMPLETE,market=KOSPI/year=2021/2021-04-16.parquet,c8a5234968c89214c35b963c6a995b1d087b94c4ff60533742d667ac2b1725e2,4ad9dbeced28f5cca4c7df977fa80f220c8b2d8d6196d371defc33b403d9d364,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000970,KR7000970004,KOSPI,2021-04-23,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,228005000000,COMPLETE,market=KOSPI/year=2021/2021-04-23.parquet,d8c39a329b09c7a3f397e48fee2215cc90bcf7b18ffd4882e196c191482463e0,67c8bf74e96bf00d05299afa28094990e6def4a91962399649dd60845a1883a9,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2026-01-02,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,180180000000,COMPLETE,market=KOSPI/year=2026/2026-01-02.parquet,225ece3e0e5e89a963b79caf1c0b3d22c6ca2978513014e6ea48edcee89ce4e8,b95c0b53eff43a8e821a842ea7c631c3802ebb2b608e2dc2d51c4a7e3ca4698e,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000970,KR7000970004,KOSPI,2021-04-30,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,237125200000,COMPLETE,market=KOSPI/year=2021/2021-04-30.parquet,750a56be0c0280c4a7d0abfccbee3acc52bee0e7b2b99241d85df619d1eea304,de1ee0b988515f5ee8897cf8feda2008ae5f90f553ccc39a85eb8bc03c8af0ab,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2026-01-09,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,205010000000,COMPLETE,market=KOSPI/year=2026/2026-01-09.parquet,4e3907617aaa71fa5f234a1ad05f57a9510a0c077c9703789c303ec64f0346f9,4081d45c0a13cd762c3c0f5652eb2ad1cc574bf93010a8076c5483e4f2a4577e,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000970,KR7000970004,KOSPI,2021-05-07,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,235985175000,COMPLETE,market=KOSPI/year=2021/2021-05-07.parquet,3d813bd2f830a6dac412e2eed2a3ab0db72f3a8f78baa523042d5a0f0acdf02c,8467cc024074f153a5072ca8a0c02578927c224d9c635b250f451e34773d845a,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2026-01-16,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,207870000000,COMPLETE,market=KOSPI/year=2026/2026-01-16.parquet,a51ee251fbb3aa08886cc113040549f41245254f5c386703d46eb6a919da1a07,e9ca6ff6d1bf7aba59e8e08930649e96ac38794b343594b6152c7378699467f8,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000970,KR7000970004,KOSPI,2021-05-14,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,233705125000,COMPLETE,market=KOSPI/year=2021/2021-05-14.parquet,3c1e1ff39a481698af5525c6c34ad45b043b9dc5334590a9bc4876a4ec292ffa,29fa14d8a1a98717559bc6a8b3d03b44cb68819c3066677c3c22a873f1a012c8,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2026-01-23,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,224900000000,COMPLETE,market=KOSPI/year=2026/2026-01-23.parquet,b8fc76661402e9865d172a72baaf2202f55d7ffdd4216373d2fe1418c890f26b,36e0f1fb8a8c9855fc748a793c77465420eb30911f3e07df5d1b21baa32040f7,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
000860,KR7000860007,KOSPI,2026-04-24,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,227760000000,COMPLETE,market=KOSPI/year=2026/2026-04-24.parquet,19c0a2b7d1f95c2bde0ab5560529192a547946c4b6f0a967b14bd29439e8dbbc,c8841e5888ddd6cc1cdd4da2670d6d98f7da326c33ea7e02bbd02a472d7b1db7,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001040,KR7001040005,KOSPI,2021-01-15,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,3399120267000,COMPLETE,market=KOSPI/year=2021/2021-01-15.parquet,594b203fe85fc2535ad14bf01b844ff3f7d72ca1e4654c13111f76490c5ba267,eb833238bd5e3a4bcdc8d3d33f93328e3803fd7a1b2d0afe2ef1e0d07ee344bd,PASS,EXACT_RAW_MKTCAP_AT_OR_ABOVE_1T,True
000990,KR7000990002,KOSPI,2025-09-19,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,2592877539200,COMPLETE,market=KOSPI/year=2025/2025-09-19.parquet,85e67d9786d48e924683181afae58f9938bd901a54847db20f8378fec9ae5831,e67d4f209a5433118f9db1092a7077745b29de10cfc4e339afa3fd91cf5c8486,PASS,EXACT_RAW_MKTCAP_AT_OR_ABOVE_1T,True
001040,KR7001040005,KOSPI,2023-01-06,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,2357501438400,COMPLETE,market=KOSPI/year=2023/2023-01-06.parquet,c2f46148c8191281ad30817d1db948f4ce72a812d399605d3ee2ac9651de8236,6ade7ac291ea74a3ecae549b7e37f4493a32aec91218f2f28b203cc49225932c,PASS,EXACT_RAW_MKTCAP_AT_OR_ABOVE_1T,True
001060,KR7001060003,KOSPI,2022-03-11,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,619877363950,COMPLETE,market=KOSPI/year=2022/2022-03-11.parquet,c7fde2d8cc21036adf51d738cd4e3219b148808aa95b252c0399b3d9ecd98703,5f1ac39bb057aeab4b68bb817c39819cd66221066e3276c85192fb0df9293e40,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2022-03-25,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,646491061150,COMPLETE,market=KOSPI/year=2022/2022-03-25.parquet,f0c7abd38bbef0efc2ec040373fdce8c2d2029f1d0ec99f22a9429e68bb300ea,be7d12344ccad9e48ceffaf2f5dcd9ab8f195c97b6d95cb6cf582c227329fb1d,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2022-04-22,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,648708869250,COMPLETE,market=KOSPI/year=2022/2022-04-22.parquet,f13b1d95a0dcf67bd6ab2bfbdc8cc38a585c399105419ca1b25efec79f81c5f7,98c79724320ea3ad64f5175b9dbd63277905d6065ce1783e19ef512fadf5f8f0,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001040,KR7001040005,KOSPI,2023-12-08,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,2868098903400,COMPLETE,market=KOSPI/year=2023/2023-12-08.parquet,82f7fdb1eab240ef3e430a4394151dfb1e81162b6d9cdf427825cf8d572b2238,61050f541750c11673966cf5672a4e7fb275caa423ff91d8d980de47b580827b,PASS,EXACT_RAW_MKTCAP_AT_OR_ABOVE_1T,True
001060,KR7001060003,KOSPI,2023-05-12,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,543473856800,COMPLETE,market=KOSPI/year=2023/2023-05-12.parquet,a631d5c4b55e5b845965e21347877a2a06d587c85a3688b89552797e18c50743,a9b9eee03c404ceb870543a86066324c23c1207437ecc6277e351271cfca13d4,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2023-05-19,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,561741885600,COMPLETE,market=KOSPI/year=2023/2023-05-19.parquet,7b344f9266e138c3bfd0f801bb1e5dec9fc9f055e50cc3afd974bec80b237f5a,8a128d31a03c574b14643343e0d9faed556f32e697d05585ad07a83763f3b13d,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2023-07-14,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,774107720400,COMPLETE,market=KOSPI/year=2023/2023-07-14.parquet,85b12d686dc7ab649763d47bd71a7999ada3edb121ee8c0dbceeaeb71facd7ff,e5f380d2003dfe786a0912691a17214015b4e0a06a366e18ffb3d85598b9d523,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001080,KR7001080001,KOSPI,2021-01-15,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,87980000000,COMPLETE,market=KOSPI/year=2021/2021-01-15.parquet,594b203fe85fc2535ad14bf01b844ff3f7d72ca1e4654c13111f76490c5ba267,eb833238bd5e3a4bcdc8d3d33f93328e3803fd7a1b2d0afe2ef1e0d07ee344bd,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2023-07-28,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,860880857200,COMPLETE,market=KOSPI/year=2023/2023-07-28.parquet,d3be32f783b445ffb0e8364332a8f28b28cc46d4b9c9632eb1a18e3996b4f2e7,df91f0b88a41adf73649aa44e145d51d9251c8f86818913d48e0af56c5b9d206,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001080,KR7001080001,KOSPI,2021-04-23,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,100430000000,COMPLETE,market=KOSPI/year=2021/2021-04-23.parquet,d8c39a329b09c7a3f397e48fee2215cc90bcf7b18ffd4882e196c191482463e0,67c8bf74e96bf00d05299afa28094990e6def4a91962399649dd60845a1883a9,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001080,KR7001080001,KOSPI,2021-05-07,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,103750000000,COMPLETE,market=KOSPI/year=2021/2021-05-07.parquet,3d813bd2f830a6dac412e2eed2a3ab0db72f3a8f78baa523042d5a0f0acdf02c,8467cc024074f153a5072ca8a0c02578927c224d9c635b250f451e34773d845a,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001080,KR7001080001,KOSPI,2022-10-21,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,133422500000,COMPLETE,market=KOSPI/year=2022/2022-10-21.parquet,2c8213e453d45a2d709733171227df9a096e2976e471e177fa6c26f36f009fc3,d9833511aeae0d21d81479c4c21aeb9d3931e6cde4bd6d6d392cef7935bee42f,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001080,KR7001080001,KOSPI,2022-10-28,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,131140000000,COMPLETE,market=KOSPI/year=2022/2022-10-28.parquet,5ea3ddd96425251af39ce01e436063f55a3fd390f74c394f445d01ef9eed205b,2a8d4b28edc93cdd6de16a5704353feb4e8de12c13e23e2425dd9ecd8dd92e65,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-03-10,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,286200000000,COMPLETE,market=KOSPI/year=2023/2023-03-10.parquet,b199f3fd281d403da1a102ff8def298a1ff95aea461c3b4fdc3fb655012beacd,04f29fa308dc6b1b7f6bdff3394df362e25e96caa9c1bfc8821c7fb52b61035f,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-03-17,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,283020000000,COMPLETE,market=KOSPI/year=2023/2023-03-17.parquet,09130ee941dfa4bc30a200d2161a222df9f3475077464dcb3e07f0b459b75cda,ab2554ce955d1308117a83681264541e70881bb0d58fefea6a24ffb213bf7741,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-03-24,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,281430000000,COMPLETE,market=KOSPI/year=2023/2023-03-24.parquet,3e64287ab3e27c6fadfbb145ee5c7d8bedd09063a54933f53103abfaecd208fe,7417b3ed146669a7794d5e959682ee47dadf701fecc110dbf33ec652afef86f9,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-03-31,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,281430000000,COMPLETE,market=KOSPI/year=2023/2023-03-31.parquet,0124b223e90b1581ad640073e1b7c243c7e61b1432715d4414d98ce663a4c73d,cacb0b7428813810d3f21559737eca01d4b98f1feddc87b0b4abccca664183f0,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-04-07,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,280370000000,COMPLETE,market=KOSPI/year=2023/2023-04-07.parquet,642cc4bbb5dfcd7e6e55abde69d18773722312204ab1544582908cdac6a47b3d,1bf64c6d3cdaede09415ba51a11886b315adad657c3e16b8d1a5eed025b2d57d,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-04-14,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,279840000000,COMPLETE,market=KOSPI/year=2023/2023-04-14.parquet,cdf19dfa44bc917dc2316df099577697fb08d5d7940d49e69d25e2ef7522cb4f,2dfa8a66cc6712c88c129d1451b50c80b098eef5771d5e0a08d3f9704be64bb9,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001060,KR7001060003,KOSPI,2025-11-28,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,606598476500,COMPLETE,market=KOSPI/year=2025/2025-11-28.parquet,0f6fe7df4456514bcf991196c50f57150b0e264b0602c0034746dd7af76edfe6,44e4c1379187c848d816cf81d28156c99f10f8ca73a4e0fe2a4227d7383fbb8b,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-04-21,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,279310000000,COMPLETE,market=KOSPI/year=2023/2023-04-21.parquet,35657be04c23dc55e970cdd7708f4bc3941e73c4cfa6c1f979f0c9545e9e33c2,2ed1a72673ac4c495f57f2c1af903ca168817d25f9b249b4281264cd6ba4ce07,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001120,KR7001120005,KOSPI,2021-01-08,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,1056210000000,COMPLETE,market=KOSPI/year=2021/2021-01-08.parquet,8ae1e4c9f27a5da5ae9d69ed5d65f5815ea781ca955700e5bf4201edf202d08e,664fa58a45a4479b8c325b6267b205e0c294d12592b06309b1f3bb18ed27caaa,PASS,EXACT_RAW_MKTCAP_AT_OR_ABOVE_1T,True
001060,KR7001060003,KOSPI,2025-12-05,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,605434180000,COMPLETE,market=KOSPI/year=2025/2025-12-05.parquet,eb283af6e20a88bab106aac90a9a90532b90f59f5c375b90d2ab23a90c6f27bb,8cbc3b779e235e066fa7c7f9b077d29d08c5ab489f78ed525e9d5f0dc259e877,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001130,KR7001130004,KOSPI,2021-05-07,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,319410000000,COMPLETE,market=KOSPI/year=2021/2021-05-07.parquet,3d813bd2f830a6dac412e2eed2a3ab0db72f3a8f78baa523042d5a0f0acdf02c,8467cc024074f153a5072ca8a0c02578927c224d9c635b250f451e34773d845a,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
001070,KR7001070002,KOSPI,2023-04-28,1000000000000,KRX Open API Stock Daily MKTCAP via data/market/raw/krx_stocks/v01,279310000000,COMPLETE,market=KOSPI/year=2023/2023-04-28.parquet,573262e3d8613fcdd6c75b99747ec91b2459693d34060f93dbac0798719383d8,801c56788fd32c3f8737f85a95569ea16b014c8457ccba80b503740a900b3994,REJECT_BELOW_THRESHOLD,EXACT_RAW_MKTCAP_BELOW_1T,True
